School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,308,4,1.3,0.0,1.2,0.0,3.5,2008-09
Pittsfield - Pittsfield High,2360505,"1,006",36,3.6,3.6,5.1,1.7,3.6,2008-09
Pittsfield - Taconic High,2360510,967,39,4.0,4.6,4.7,4.4,2.2,2008-09
Plymouth - Plymouth North High,2390505,"1,046",33,3.2,4.7,2.3,4.0,1.4,2008-09
Plymouth - Plymouth South High,2390515,"1,493",14,0.9,0.8,1.7,1.3,0.0,2008-09
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,251,1,0.4,0.0,0.0,0.0,1.9,2008-09
Provincetown - Provincetown High,2420505,64,16,25.0,0.0,0.0,7.1,62.5,2008-09
Quabbin - Quabbin Regional High School,7530505,"1,006",30,3.0,2.9,2.4,4.6,1.8,2008-09
Quaboag Regional - Quaboag Regional High,7780505,381,14,3.7,3.7,3.1,1.8,5.6,2008-09
Quincy - North Quincy High,2430510,"1,549",17,1.1,0.7,1.5,1.3,0.9,2008-09
Quincy - Quincy High,2430505,"1,316",47,3.6,4.2,3.8,2.6,3.8,2008-09
Ralph C Mahar - Ralph C Mahar Reg,7550505,494,26,5.3,5.0,7.6,7.9,0.0,2008-09
Randolph - Randolph High,2440505,792,54,6.8,3.9,10.1,5.8,7.4,2008-09
Reading - Reading Memorial High,2460505,"1,222",11,0.9,0.0,1.6,0.3,1.6,2008-09
Revere - Revere High,2480505,"1,472",40,2.7,1.8,3.0,2.5,4.2,2008-09
Revere - Seacoast School,2480520,115,42,36.5,33.9,50.0,40.9,18.2,2008-09
Rockland - Rockland Senior High,2510505,654,39,6.0,1.2,4.9,7.7,10.1,2008-09
Rockport - Rockport High,2520510,342,4,1.2,0.0,0.0,2.2,2.1,2008-09
Sabis International Charter (District) - Sabis International Charter School,4410505,449,1,0.2,0.0,0.0,0.0,1.3,2008-09
Salem - Salem High,2580505,"1,268",53,4.2,4.2,4.8,3.2,4.5,2008-09
Salem Academy Charter (District) - Salem Academy Charter School,4850485,100,0,0.0,0.0,0.0,0.0,0.0,2008-09
Sandwich - Sandwich High,2610505,"1,035",10,1.0,0.0,0.0,2.0,1.9,2008-09
Saugus - Saugus High,2620505,840,21,2.5,0.0,2.3,2.0,5.1,2008-09
Scituate - Scituate High School,2640505,826,4,0.5,0.5,0.0,1.0,0.5,2008-09
Seekonk - Seekonk High,2650505,647,15,2.3,0.0,2.6,3.7,3.2,2008-09
Sharon - Sharon High,2660505,"1,081",2,0.2,0.0,0.4,0.0,0.4,2008-09
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Voc Tech High School,8710605,"1,268",6,0.5,0.0,0.3,0.3,1.4,2008-09
Shrewsbury - Shrewsbury Sr High,2710505,"1,639",10,0.6,0.0,0.5,1.0,0.9,2008-09
Silver Lake - Silver Lake Reg High,7600505,"1,169",8,0.7,0.0,0.7,0.7,1.5,2008-09
Somerset - Somerset High,2730505,955,7,0.7,0.9,0.0,1.3,0.8,2008-09
Somerville - Full Circle High School,2740510,45,13,28.9,31.3,38.5,27.3,,2008-09
Somerville - Somerville High,2740505,"1,404",49,3.5,5.4,2.4,3.6,2.0,2008-09
South Hadley - South Hadley High,2780505,717,14,2.0,2.2,1.7,1.7,2.2,2008-09
South Middlesex Regional Vocational Technical - Joseph P Keefe Tech HS,8290605,632,10,1.6,2.4,1.7,1.7,0.0,2008-09
South Shore Charter Public (District) - South Shore Charter Public School,4880550,125,1,0.8,0.0,0.0,0.0,3.6,2008-09
South Shore Regional Vocational Technical - So Shore Voc Tech High,8730605,584,3,0.5,0.0,0.7,0.0,1.5,2008-09
Southbridge - Southbridge High,2770505,407,21,5.2,5.3,6.5,5.9,2.4,2008-09
Southeastern Regional Vocational Technical - Southeastern Reg Voc Tech,8720605,"1,251",16,1.3,0.6,0.3,2.3,2.3,2008-09
Southern Berkshire - Mt Everett Regional,7650505,260,4,1.5,1.2,1.6,1.8,1.8,2008-09
Southern Worcester County Regional Vocational Technical - Bay Path Reg Voc Tech H S,8760605,"1,097",12,1.1,0.0,1.1,0.7,3.0,2008-09
Southwick-Tolland - Southwick-Tolland Regional High,7660505,583,26,4.5,9.6,2.2,3.9,2.1,2008-09
Spencer-E Brookfield - David Prouty High,7670505,546,21,3.8,2.1,3.8,6.1,3.5,2008-09
Springfield - High School Of Commerce,2810510,"1,260",165,13.1,12.5,15.8,10.8,13.5,2008-09
Springfield - High School/Science-Tech,2810530,"1,470",231,15.7,16.8,19.1,9.2,15.6,2008-09
Springfield - Putnam Voc Tech High Sch,2810620,"1,586",89,5.6,6.7,4.3,5.3,6.1,2008-09
Springfield - Springfield Academy for Excellence,2810506,320,83,25.9,29.2,31.3,19.7,23.1,2008-09
Springfield - Springfield Central High,2810500,"2,079",91,4.4,4.7,4.8,2.2,6.0,2008-09
Springfield - The Springfield Renaissance School,2810205,279,6,2.2,5.8,0.0,0.0,,2008-09
Stoneham - Stoneham High,2840505,773,18,2.3,3.3,3.1,2.6,0.5,2008-09
Stoughton - Stoughton High,2850505,"1,166",33,2.8,1.2,3.2,3.1,4.0,2008-09
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,367,2,0.5,0.0,1.0,1.1,0.0,2008-09
Sutton - Sutton High School,2900510,386,6,1.6,1.2,3.0,2.1,0.0,2008-09
Swampscott - Swampscott High,2910505,750,5,0.7,0.0,1.2,0.0,1.5,2008-09
Swansea - Joseph Case High,2920505,572,6,1.0,0.0,0.7,2.9,0.8,2008-09
Tantasqua - Tantasqua Reg Sr High,7700505,924,20,2.2,1.7,2.9,1.3,2.9,2008-09
Tantasqua - Tantasqua Reg Voc,7700605,314,3,1.0,0.0,0.0,0.0,3.8,2008-09
Taunton - Taunton High,2930505,"1,833",79,4.3,3.6,6.2,3.8,3.7,2008-09
Tewksbury - Tewksbury Memorial High,2950505,"1,065",14,1.3,0.4,1.2,0.4,3.1,2008-09
Tri County Regional Vocational Technical - Tri County Reg Voc Tech,8780605,916,10,1.1,0.0,0.0,2.2,2.4,2008-09
Triton - Triton Regional High School,7730505,877,22,2.5,2.7,2.5,2.1,2.8,2008-09
Tyngsborough - Tyngsborough High School,3010505,527,4,0.8,0.8,0.8,0.7,0.7,2008-09
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Voc Tech,8790605,648,3,0.5,0.5,0.6,0.0,0.8,2008-09
Uxbridge - Uxbridge High,3040505,456,5,1.1,0.8,3.5,0.0,0.0,2008-09
Wachusett - Wachusett Regional High,7750505,"1,923",21,1.1,0.0,1.2,1.1,2.1,2008-09
Wakefield - Wakefield Memorial High,3050505,961,4,0.4,0.0,0.4,0.4,0.8,2008-09
Walpole - Walpole High,3070505,"1,107",14,1.3,0.4,1.4,1.1,2.1,2008-09
Waltham - Waltham Sr High,3080505,"1,424",89,6.3,4.7,4.1,8.9,7.2,2008-09
Ware - Ware Junior/Senior High School,3090505,306,11,3.6,4.9,3.2,2.5,3.3,2008-09
Wareham - Wareham Cooperative Junior/Senior High School,3100315,85,10,11.8,9.1,22.7,15.0,3.1,2008-09
Wareham - Wareham Senior High,3100505,838,17,2.0,1.1,1.6,3.2,2.5,2008-09
Watertown - Watertown High,3140505,676,16,2.4,1.7,1.2,4.2,2.1,2008-09
Wayland - Wayland High School,3150505,888,1,0.1,0.0,0.0,0.5,0.0,2008-09
Webster - Bartlett Jr Sr High Sch,3160505,565,25,4.4,3.1,4.3,5.5,5.2,2008-09
Wellesley - Wellesley Sr High,3170505,"1,256",4,0.3,0.3,0.3,0.3,0.3,2008-09
West Boylston - West Boylston Jr-Sr High,3220505,343,1,0.3,0.0,0.0,0.0,1.2,2008-09
West Bridgewater - West Bridgewater Jr-Sr,3230505,387,1,0.3,0.0,1.0,0.0,0.0,2008-09
West Springfield - West Springfield High,3320505,"1,302",68,5.2,4.8,6.8,4.5,4.4,2008-09
Westborough - Westborough High,3210505,"1,091",6,0.5,0.0,0.3,0.7,1.1,2008-09
Westfield - Westfield High,3250505,"1,594",35,2.2,0.0,1.7,5.5,1.1,2008-09
Westfield - Westfield Voc Tech High,3250605,482,14,2.9,2.3,2.2,4.9,2.2,2008-09
Westford - Westford Academy,3260505,"1,595",3,0.2,0.0,0.5,0.3,0.0,2008-09
Weston - Weston High,3300505,711,1,0.1,0.0,0.0,0.0,0.6,2008-09
Westport - Westport High,3310505,520,19,3.7,3.6,3.0,6.1,1.7,2008-09
Westwood - Westwood High,3350505,831,2,0.2,0.0,0.0,0.0,1.0,2008-09
Weymouth - Weymouth High School,3360505,"2,094",79,3.8,1.7,2.5,3.1,8.1,2008-09
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,270",44,3.5,0.7,0.7,2.9,9.1,2008-09
Whittier Regional Vocational Technical - Whittier Reg Voc,8850605,"1,178",10,0.8,0.0,0.9,0.7,2.1,2008-09
Wilmington - Wilmington High,3420505,975,15,1.5,0.0,0.8,1.2,4.2,2008-09
Winchendon - Murdock Middle/High,3430505,390,14,3.6,1.0,6.9,3.1,3.4,2008-09
Winchester - Winchester High School,3440505,"1,081",2,0.2,0.0,0.0,0.0,0.7,2008-09
Winthrop - Winthrop Sr High,3460505,552,22,4.0,2.9,2.6,4.9,6.0,2008-09
Woburn - Woburn High,3470505,"1,374",50,3.6,1.7,5.3,2.4,5.3,2008-09
Worcester - Burncoat Senior High,3480503,"1,211",86,7.1,7.3,9.0,6.3,5.6,2008-09
Worcester - Claremont Academy,3480350,217,5,2.3,0.0,1.6,6.3,2.2,2008-09
Worcester - Doherty Memorial High,3480512,"1,469",62,4.2,5.4,3.6,4.3,3.5,2008-09
Worcester - North High,3480515,"1,121",68,6.1,5.8,7.2,5.7,5.8,2008-09
Worcester - South High Community,3480520,"1,375",109,7.9,7.7,7.6,7.9,8.7,2008-09
Worcester - University Pk Campus Sch,3480285,145,1,0.7,0.0,0.0,3.3,0.0,2008-09
Worcester - Worcester Technical High,3480605,"1,344",13,1.0,0.0,0.3,1.5,2.7,2008-09
