School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,413,2.0,0.5,0.0,0.0,1.0,1.0,2013-14
Northboro-Southboro - Algonquin Regional High,7300505,"1,463",7.0,0.5,0.3,0.5,0.0,1.0,2013-14
Northbridge - Northbridge High,2140505,672,8.0,1.2,2.0,1.2,1.1,0.5,2013-14
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,261",8.0,0.6,0.0,0.3,0.6,1.7,2013-14
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,505,8.0,1.6,0.0,0.7,0.8,5.4,2013-14
Norton - Norton High,2180505,715,16.0,2.2,3.0,2.2,0.7,2.8,2013-14
Norwell - Norwell High,2190505,677,1.0,0.1,0.0,0.0,0.6,0.0,2013-14
Norwood - Norwood High,2200505,"1,030",15.0,1.5,1.6,1.5,1.1,1.6,2013-14
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,579,1.0,0.2,0.0,0.0,0.7,0.0,2013-14
Old Rochester - Old Rochester Regional High,7400505,730,8.0,1.1,0.0,1.0,0.0,3.6,2013-14
Oxford - Oxford High,2260505,445,7.0,1.6,0.0,0.0,2.4,3.8,2013-14
Oxford - Project C.O.F.F.E.E.,2260305,25,4.0,16.0,,0.0,,22.2,2013-14
Palmer - Palmer High,2270505,377,13.0,3.4,2.3,3.9,3.4,4.1,2013-14
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,609,7.0,1.1,0.0,0.0,2.1,2.7,2013-14
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,152,0.0,0.0,0.0,0.0,,,2013-14
Peabody - Peabody Veterans Memorial High,2290510,"1,825",26.0,1.4,1.1,1.8,0.9,2.0,2013-14
Pembroke - Pembroke High School,2310505,981,10.0,1.0,0.0,0.0,1.6,2.5,2013-14
Pentucket - Pentucket Regional Sr High,7450505,782,6.0,0.8,0.5,0.5,0.5,1.6,2013-14
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,193,95.0,49.2,68.1,57.1,41.7,6.5,2013-14
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,222,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,35,0.0,0.0,0.0,,,,2013-14
Pioneer Valley - Pioneer Valley Regional,7500505,309,7.0,2.3,0.0,0.0,2.4,6.9,2013-14
Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,4970205,12,0.0,0.0,0.0,,,,2013-14
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,270,4.0,1.5,0.0,1.5,0.0,4.5,2013-14
Pittsfield - Pittsfield High,2360505,959,20.0,2.1,3.9,1.3,1.3,1.7,2013-14
Pittsfield - Taconic High,2360510,854,17.0,2.0,2.2,1.7,2.5,1.7,2013-14
Plymouth - Plymouth North High,2390505,"1,205",24.0,2.0,2.0,2.2,1.5,2.1,2013-14
Plymouth - Plymouth South High,2390515,"1,159",8.0,0.7,1.9,0.4,0.3,0.3,2013-14
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,312,4.0,1.3,1.2,0.0,1.4,3.1,2013-14
Quabbin - IB School of Quabbin,7530515,61,0.0,0.0,,,0.0,0.0,2013-14
Quabbin - Quabbin Regional High School,7530505,729,18.0,2.5,2.0,1.0,3.5,3.9,2013-14
Quaboag Regional - Quaboag Regional High,7780505,364,2.0,0.5,1.0,1.0,0.0,0.0,2013-14
Quincy - North Quincy High,2430510,"1,168",11.0,0.9,0.0,1.9,0.3,1.5,2013-14
Quincy - Quincy High,2430505,"1,519",38.0,2.5,2.0,2.6,2.4,3.0,2013-14
Ralph C Mahar - Pathways Early College Innovation School,7550515,34,0.0,0.0,,,0.0,0.0,2013-14
Ralph C Mahar - Ralph C Mahar Regional,7550505,443,11.0,2.5,2.5,1.7,5.3,0.0,2013-14
Ralph C Mahar - The Gateway to College,7550525,64,9.0,14.1,0.0,,41.2,5.1,2013-14
Randolph - Randolph High,2440505,727,13.0,1.8,0.5,2.4,0.6,3.6,2013-14
Reading - Reading Memorial High,2460505,"1,307",10.0,0.8,0.6,0.6,0.3,1.5,2013-14
Revere - Revere High,2480505,"1,552",21.0,1.4,0.9,2.9,1.0,0.3,2013-14
Revere - Seacoast School,2480520,142,36.0,25.4,22.8,31.4,35.7,14.3,2013-14
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,168,0.0,0.0,0.0,0.0,0.0,,2013-14
Rockland - Rockland Senior High,2510505,573,6.0,1.0,1.2,1.5,0.0,1.5,2013-14
Rockport - Rockport High,2520510,312,3.0,1.0,0.0,1.2,2.5,0.0,2013-14
Sabis International Charter (District) - Sabis International Charter School,4410505,460,2.0,0.4,0.8,0.0,0.0,0.9,2013-14
Salem - Salem High,2580505,"1,073",12.0,1.1,0.0,2.2,1.6,0.4,2013-14
Salem - Salem Prep High School,2580515,21,1.0,4.8,,11.1,,0.0,2013-14
Salem Academy Charter (District) - Salem Academy Charter School,4850485,180,3.0,1.7,0.0,0.0,2.9,5.9,2013-14
Salem Community Charter School (District) - Salem Community Charter School,4670505,43,24.0,55.8,,,55.0,,2013-14
Sandwich - Sandwich High,2610505,786,5.0,0.6,0.5,0.6,1.0,0.5,2013-14
Saugus - Saugus High,2620505,740,21.0,2.8,1.0,3.3,4.7,2.5,2013-14
Scituate - Scituate High School,2640505,869,6.0,0.7,0.0,0.5,0.5,2.1,2013-14
Seekonk - Seekonk High,2650505,628,4.0,0.6,0.0,1.8,0.7,0.0,2013-14
Sharon - Sharon High,2660505,"1,142",2.0,0.2,0.0,0.3,0.0,0.3,2013-14
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,372",5.0,0.4,0.0,0.3,0.9,0.3,2013-14
Shrewsbury - Shrewsbury Sr High,2710505,"1,646",7.0,0.4,0.0,0.2,1.0,0.5,2013-14
Silver Lake - Silver Lake Regional High,7600505,"1,192",5.0,0.4,0.0,0.7,0.0,1.0,2013-14
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,953,12.0,1.3,1.6,0.9,0.9,1.6,2013-14
Somerville - Full Circle High School,2740510,56,13.0,23.2,30.0,29.4,15.4,0.0,2013-14
Somerville - Somerville High,2740505,"1,261",34.0,2.7,3.7,3.5,1.0,2.3,2013-14
South Hadley - South Hadley High,2780505,601,10.0,1.7,1.4,1.9,1.9,1.4,2013-14
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,691,5.0,0.7,0.0,1.0,1.1,0.7,2013-14
South Shore Charter Public (District) - South Shore Charter Public School,4880550,171,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,600,5.0,0.8,0.0,1.9,0.0,1.5,2013-14
Southbridge - Southbridge Middle/High School,2770415,502,22.0,4.4,3.2,6.6,3.6,3.6,2013-14
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,279",5.0,0.4,0.3,0.3,0.3,0.7,2013-14
Southern Berkshire - Mt Everett Regional,7650505,227,4.0,1.8,0.0,0.0,5.2,2.0,2013-14
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,104",11.0,1.0,0.3,2.0,0.4,1.3,2013-14
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,7660505,541,9.0,1.7,0.0,2.4,0.0,4.2,2013-14
Spencer-E Brookfield - David Prouty High,7670505,468,16.0,3.4,0.6,6.1,5.5,2.9,2013-14
Spirit of Knowledge Charter School (District) - Spirit of Knowledge Charter School,4760505,95,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Springfield - Early College High School,2810565,31,2.0,6.5,,,12.5,4.3,2013-14
Springfield - Gateway to College,2810575,35,9.0,25.7,,,25.0,37.5,2013-14
Springfield - Gateway to College at Springfield Technical Community College,2810580,44,10.0,22.7,,30.8,17.6,0.0,2013-14
Springfield - High School Of Commerce,2810510,"1,321",142.0,10.7,10.9,11.7,11.0,7.6,2013-14
Springfield - High School/Science-Tech,2810530,"1,510",146.0,9.7,11.4,10.1,4.8,12.0,2013-14
Springfield - Liberty  Preparatory Academy,2810560,32,7.0,21.9,22.2,,0.0,25.0,2013-14
Springfield - Putnam Vocational Technical High School,2810620,"1,312",27.0,2.1,0.3,1.8,1.9,4.9,2013-14
Springfield - Springfield Central High,2810500,"2,074",56.0,2.7,3.1,4.0,1.2,2.3,2013-14
Springfield - Springfield High School,2810570,130,65.0,50.0,54.3,47.1,25.0,,2013-14
Springfield - Springfield Public Day High School,2810550,119,33.0,27.7,25.0,37.9,22.6,26.7,2013-14
Springfield - The Springfield Renaissance School,2810205,381,4.0,1.0,2.2,0.0,1.1,1.0,2013-14
Stoneham - Stoneham High,2840505,668,9.0,1.3,0.5,1.4,3.1,0.6,2013-14
Stoughton - Stoughton High,2850505,"1,003",17.0,1.7,1.8,1.1,0.4,3.6,2013-14
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,803,2.0,0.2,0.0,0.0,0.5,0.5,2013-14
Sutton - Sutton High School,2900510,418,3.0,0.7,0.0,0.9,0.9,1.0,2013-14
Swampscott - Swampscott High,2910505,720,3.0,0.4,1.1,0.0,0.0,0.5,2013-14
Swansea - Joseph Case High,2920505,551,7.0,1.3,0.0,2.1,1.4,1.4,2013-14
Tantasqua - Tantasqua Regional Sr High,7700505,749,7.0,0.9,0.0,1.5,1.1,1.2,2013-14
Tantasqua - Tantasqua Regional Vocational,7700605,460,4.0,0.9,0.0,0.0,1.0,3.6,2013-14
Taunton - Taunton Alternative High School,2930525,101,16.0,15.8,17.6,25.0,19.2,7.9,2013-14
Taunton - Taunton High,2930505,"1,722",15.0,0.9,0.8,0.5,1.2,1.0,2013-14
Tewksbury - Tewksbury Memorial High,2950505,978,14.0,1.4,0.0,1.6,2.1,2.3,2013-14
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,8780605,"1,037",7.0,0.7,0.0,0.0,2.3,0.4,2013-14
Triton - Triton Regional High School,7730505,735,11.0,1.5,0.6,0.0,1.6,3.7,2013-14
Tyngsborough - Tyngsborough High School,3010505,524,3.0,0.6,0.0,0.0,1.4,0.8,2013-14
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,677,2.0,0.3,0.0,0.0,0.6,0.7,2013-14
Uxbridge - Uxbridge High,3040505,469,6.0,1.3,1.5,0.8,1.0,1.9,2013-14
Wachusett - Wachusett Regional High,7750505,"2,086",19.0,0.9,0.2,0.5,1.0,2.0,2013-14
Wakefield - Wakefield Memorial High,3050505,967,7.0,0.7,0.0,0.0,1.5,1.4,2013-14
Walpole - Walpole High,3070505,"1,162",9.0,0.8,0.0,0.7,0.3,2.1,2013-14
Waltham - Waltham Sr High,3080505,"1,384",52.0,3.8,3.5,3.5,2.1,5.8,2013-14
Ware - Ware Junior/Senior High School,3090505,274,15.0,5.5,5.5,5.3,5.2,5.9,2013-14
Wareham - Wareham Cooperative Junior/Senior High School,3100315,95,20.0,21.1,12.5,41.2,28.1,7.9,2013-14
Wareham - Wareham Senior High,3100505,597,8.0,1.3,2.4,1.3,1.5,0.0,2013-14
Wareham - West Wareham Academy,3100310,12,4.0,33.3,28.6,,,,2013-14
Watertown - Watertown High,3140505,735,14.0,1.9,1.7,1.7,1.0,3.2,2013-14
Wayland - Wayland High School,3150505,842,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Webster - Bartlett Jr Sr High School,3160505,470,32.0,6.8,5.0,8.0,6.4,8.3,2013-14
Wellesley - Wellesley Sr High,3170505,"1,434",1.0,0.1,0.0,0.0,0.3,0.0,2013-14
West Boylston - West Boylston Junior/Senior High,3220505,278,7.0,2.5,0.0,1.6,3.9,4.2,2013-14
West Bridgewater - West Bridgewater Junior/Senior,3230505,423,1.0,0.2,0.0,0.9,0.0,0.0,2013-14
West Springfield - 21st Century Skills Academy,3320515,14,1.0,7.1,,,,10.0,2013-14
West Springfield - West Springfield High,3320505,"1,163",25.0,2.1,0.9,2.0,2.6,3.4,2013-14
Westborough - Westborough High,3210505,"1,052",6.0,0.6,0.0,1.2,0.3,0.7,2013-14
Westfield - Westfield High,3250505,"1,395",23.0,1.6,1.2,1.6,2.4,1.3,2013-14
Westfield - Westfield Vocational Technical High,3250605,470,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Westford - Westford Academy,3260505,"1,648",5.0,0.3,0.0,0.5,0.5,0.2,2013-14
Weston - Weston High,3300505,774,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Westport - Westport High,3310505,381,6.0,1.6,1.1,2.2,2.1,1.0,2013-14
Westwood - Westwood High,3350505,932,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Weymouth - Weymouth High School,3360505,"2,047",43.0,2.1,1.4,1.6,3.0,2.8,2013-14
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,168",11.0,0.9,0.4,0.7,1.1,1.6,2013-14
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,285",3.0,0.2,0.0,0.3,0.7,0.0,2013-14
Wilmington - Wilmington High,3420505,921,8.0,0.9,0.0,1.4,0.8,1.3,2013-14
Winchendon - Murdock High School,3430515,325,9.0,2.8,5.9,2.4,0.0,2.2,2013-14
Winchester - Winchester High School,3440505,"1,150",2.0,0.2,0.3,0.3,0.0,0.0,2013-14
Winthrop - Winthrop Sr High,3460505,558,9.0,1.6,0.8,2.0,2.3,1.3,2013-14
Woburn - Woburn High,3470505,"1,332",36.0,2.7,0.9,1.6,4.6,3.8,2013-14
Worcester - Burncoat Senior High,3480503,996,29.0,2.9,0.8,2.9,5.5,2.2,2013-14
Worcester - Claremont Academy,3480350,267,2.0,0.7,0.0,3.3,0.0,0.0,2013-14
Worcester - Doherty Memorial High,3480512,"1,337",45.0,3.4,2.6,4.5,2.5,3.7,2013-14
Worcester - North High,3480515,"1,295",35.0,2.7,1.5,4.0,3.5,1.5,2013-14
Worcester - South High Community,3480520,"1,264",44.0,3.5,3.4,3.1,4.1,3.4,2013-14
Worcester - University Pk Campus School,3480285,148,0.0,0.0,0.0,0.0,0.0,0.0,2013-14
Worcester - Worcester Technical High,3480605,"1,358",4.0,0.3,0.0,0.0,0.8,0.3,2013-14
