School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Northampton - Northampton High,2100505,872,7.0,0.8,1.3,0.9,0.5,0.5,2016-17
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,486,5.0,1.0,1.6,0.0,0.0,2.7,2016-17
Northboro-Southboro - Algonquin Regional High,7300505,"1,434",4.0,0.3,0.0,0.0,0.8,0.3,2016-17
Northbridge - Northbridge High,2140505,584,6.0,1.0,0.7,1.3,0.6,1.5,2016-17
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,261",2.0,0.2,0.0,0.0,0.6,0.0,2016-17
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,484,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Norton - Norton High,2180505,760,4.0,0.5,0.0,1.1,0.5,0.5,2016-17
Norwell - Norwell High,2190505,709,1.0,0.1,0.0,0.0,0.6,0.0,2016-17
Norwood - Norwood High,2200505,957,10.0,1.0,1.6,1.3,0.0,1.2,2016-17
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,546,3.0,0.5,0.0,0.0,0.8,1.5,2016-17
Old Rochester - Old Rochester Regional High,7400505,744,2.0,0.3,0.0,0.5,0.0,0.6,2016-17
Oxford - Oxford High,2260505,381,1.0,0.3,0.0,0.0,0.0,1.1,2016-17
Oxford - Project C.O.F.F.E.E.,2260305,25,5.0,20.0,,11.1,,0.0,2016-17
Palmer - Palmer High,2270505,348,7.0,2.0,0.0,1.9,6.3,0.0,2016-17
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,617,10.0,1.6,1.1,1.9,1.4,2.2,2016-17
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,328,3.0,0.9,1.9,0.0,1.6,0.0,2016-17
Peabody - Peabody Veterans Memorial High,2290510,"1,530",29.0,1.9,1.5,2.3,1.0,2.7,2016-17
Pembroke - Pembroke High School,2310505,967,9.0,0.9,1.4,0.4,0.4,1.7,2016-17
Pentucket - Pentucket Regional Sr High,7450505,734,2.0,0.3,0.0,0.0,1.1,0.0,2016-17
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,193,105.0,54.4,64.9,22.2,44.8,8.3,2016-17
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,170,58.0,34.1,46.9,0.0,23.5,4.0,2016-17
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,206,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,170,2.0,1.2,2.9,0.0,0.0,0.0,2016-17
Pioneer Valley - Pioneer Valley Regional,7500505,243,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,60,1.0,1.7,7.1,0.0,0.0,0.0,2016-17
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,262,5.0,1.9,0.0,0.0,0.0,7.8,2016-17
Pittsfield - Pittsfield High,2360505,861,39.0,4.5,4.2,7.1,4.5,2.3,2016-17
Pittsfield - Taconic High,2360510,706,12.0,1.7,1.8,2.4,2.5,0.5,2016-17
Plymouth - Plymouth North High,2390505,"1,305",32.0,2.5,1.6,2.8,2.8,2.6,2016-17
Plymouth - Plymouth South High,2390515,"1,026",9.0,0.9,0.4,1.1,0.7,1.3,2016-17
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,311,7.0,2.3,4.9,0.0,0.0,4.1,2016-17
Quabbin - IB School of Quabbin,7530515,13,0.0,0.0,,,0.0,0.0,2016-17
Quabbin - Quabbin Regional High School,7530505,676,24.0,3.6,5.3,0.6,3.6,4.3,2016-17
Quaboag Regional - Quaboag Regional High,7780505,365,11.0,3.0,1.2,2.9,5.2,3.0,2016-17
Quincy - North Quincy High,2430510,"1,162",2.0,0.2,0.0,0.3,0.3,0.0,2016-17
Quincy - Quincy High,2430505,"1,503",14.0,0.9,0.8,1.0,0.8,1.2,2016-17
Ralph C Mahar - Pathways Early College Innovation School,7550515,38,1.0,2.6,,,4.8,0.0,2016-17
Ralph C Mahar - Ralph C Mahar Regional,7550505,400,12.0,3.0,3.8,1.8,3.7,2.6,2016-17
Ralph C Mahar - The Gateway to College,7550525,79,11.0,13.9,0.0,,0.0,21.6,2016-17
Randolph - Randolph High,2440505,679,13.0,1.9,0.5,3.2,1.7,2.6,2016-17
Reading - Reading Memorial High,2460505,"1,265",2.0,0.2,0.0,0.0,0.0,0.6,2016-17
Revere - Revere High,2480505,"1,830",23.0,1.3,1.0,2.2,1.0,0.8,2016-17
Revere - Seacoast School,2480520,121,38.0,31.4,26.8,34.1,29.4,,2016-17
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,307,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Rockland - Rockland Senior High,2510505,631,19.0,3.0,2.6,0.7,6.8,2.0,2016-17
Rockport - Rockport High,2520510,294,1.0,0.3,0.0,1.2,0.0,0.0,2016-17
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,333,7.0,2.1,3.1,0.0,,,2016-17
Sabis International Charter (District) - Sabis International Charter School,4410505,447,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Salem - New Liberty Innovation School,2580510,41,18.0,43.9,,,,36.0,2016-17
Salem - Salem High,2580505,926,20.0,2.2,2.5,2.1,3.5,0.5,2016-17
Salem - Salem Prep High School,2580515,11,3.0,27.3,,,,,2016-17
Salem Academy Charter (District) - Salem Academy Charter School,4850485,226,12.0,5.3,9.8,3.3,0.0,4.5,2016-17
Sandwich - Sandwich High,2610505,709,2.0,0.3,0.0,0.0,0.0,1.1,2016-17
Saugus - Saugus High,2620505,672,11.0,1.6,0.6,2.3,1.4,2.0,2016-17
Scituate - Scituate High School,2640505,913,4.0,0.4,0.0,0.5,0.5,0.8,2016-17
Seekonk - Seekonk High,2650505,583,2.0,0.3,0.0,0.6,0.0,0.7,2016-17
Sharon - Sharon High,2660505,"1,058",2.0,0.2,0.0,0.0,0.0,0.8,2016-17
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,336",3.0,0.2,0.0,0.0,0.3,0.6,2016-17
Shrewsbury - Shrewsbury Sr High,2710505,"1,792",5.0,0.3,0.0,0.5,0.5,0.2,2016-17
Silver Lake - Silver Lake Regional High,7600505,"1,195",6.0,0.5,0.0,0.4,0.0,1.8,2016-17
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,227,8.0,3.5,2.7,1.4,8.8,4.0,2016-17
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,"1,006",5.0,0.5,0.0,0.4,0.9,0.8,2016-17
Somerville - Full Circle High School,2740510,60,10.0,16.7,6.7,23.8,16.7,16.7,2016-17
Somerville - Somerville High,2740505,"1,255",19.0,1.5,1.7,1.8,2.3,0.3,2016-17
South Hadley - South Hadley High,2780505,537,3.0,0.6,0.0,0.0,0.0,2.2,2016-17
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,717,2.0,0.3,0.0,0.5,0.0,0.7,2016-17
South Shore Charter Public (District) - South Shore Charter Public School,4880550,248,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,636,2.0,0.3,0.0,0.0,0.0,1.5,2016-17
Southbridge - Southbridge High School,2770515,509,18.0,3.5,5.3,3.1,4.3,0.9,2016-17
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,416",6.0,0.4,0.0,0.3,0.6,0.9,2016-17
Southern Berkshire - Mt Everett Regional,7650505,194,3.0,1.5,0.0,0.0,4.4,2.2,2016-17
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,114",5.0,0.4,0.3,1.0,0.4,0.0,2016-17
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,487,7.0,1.4,0.9,0.0,1.6,3.3,2016-17
Spencer-E Brookfield - David Prouty High,7670505,336,8.0,2.4,0.0,3.3,4.2,2.0,2016-17
Springfield - Conservatory of the Arts,2810475,163,3.0,1.8,3.5,0.0,1.7,,2016-17
Springfield - Gateway to College at Holyoke Community College,2810575,27,10.0,37.0,,30.0,28.6,,2016-17
Springfield - Gateway to College at Springfield Technical Community College,2810580,48,15.0,31.3,,8.3,54.5,31.6,2016-17
Springfield - High School Of Commerce,2810510,"1,228",95.0,7.7,11.5,7.7,4.7,6.0,2016-17
Springfield - John J Duggan Middle,2810320,146,5.0,3.4,4.8,5.0,0.0,,2016-17
Springfield - Liberty Preparatory Academy,2810560,13,4.0,30.8,,,,,2016-17
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,434",10.0,0.7,0.8,0.3,0.0,1.8,2016-17
Springfield - Springfield Central High,2810500,"2,031",71.0,3.5,4.4,3.7,2.1,3.1,2016-17
Springfield - Springfield High School,2810570,116,44.0,37.9,52.5,16.7,23.1,,2016-17
Springfield - Springfield High School of Science and Technology,2810530,"1,332",65.0,4.9,5.5,5.1,4.4,4.2,2016-17
Springfield - Springfield Public Day High School,2810550,107,27.0,25.2,27.3,17.9,36.0,10.0,2016-17
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,383,4.0,1.0,0.0,1.0,1.1,2.2,2016-17
Stoneham - Stoneham High,2840505,679,6.0,0.9,0.0,0.0,3.2,0.6,2016-17
Stoughton - Stoughton High,2850505,"1,059",9.0,0.8,1.0,0.4,1.2,0.9,2016-17
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,804,1.0,0.1,0.0,0.0,0.0,0.5,2016-17
Sutton - Sutton High School,2900510,426,3.0,0.7,0.0,0.0,1.7,1.0,2016-17
Swampscott - Swampscott High,2910505,675,3.0,0.4,0.0,0.0,1.2,0.5,2016-17
Swansea - Joseph Case High,2920505,528,3.0,0.6,0.0,0.0,0.0,2.3,2016-17
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,638,177.0,27.7,31.9,30.6,20.6,23.9,2016-17
Tantasqua - Tantasqua Regional Sr High,7700505,754,7.0,0.9,0.5,0.6,2.2,0.5,2016-17
Tantasqua - Tantasqua Regional Vocational,7700605,497,1.0,0.2,0.0,0.0,0.8,0.0,2016-17
Taunton - Taunton Alternative High School,2930525,89,14.0,15.7,,18.8,35.7,10.7,2016-17
Taunton - Taunton High,2930505,"1,842",13.0,0.7,0.8,0.2,1.4,0.5,2016-17
Tewksbury - Tewksbury Memorial High,2950505,974,7.0,0.7,0.8,0.4,0.8,0.8,2016-17
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,8780605,"1,023",9.0,0.9,0.4,1.1,1.8,0.4,2016-17
Triton - Triton Regional High School,7730505,716,8.0,1.1,1.1,0.6,1.6,1.2,2016-17
Tyngsborough - Tyngsborough High School,3010505,507,1.0,0.2,0.0,0.8,0.0,0.0,2016-17
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,709,1.0,0.1,0.0,0.0,0.6,0.0,2016-17
Uxbridge - Gateway to College,3040515,46,12.0,26.1,,,40.0,12.9,2016-17
Uxbridge - Uxbridge High,3040505,478,5.0,1.0,1.7,0.8,1.7,0.0,2016-17
Wachusett - Wachusett Regional High,7750505,"2,126",7.0,0.3,0.2,0.0,0.0,1.2,2016-17
Wakefield - Wakefield Memorial High,3050505,"1,008",1.0,0.1,0.0,0.0,0.0,0.4,2016-17
Walpole - Walpole High,3070505,"1,136",1.0,0.1,0.0,0.0,0.0,0.4,2016-17
Waltham - Waltham Sr High,3080505,"1,586",48.0,3.0,2.2,3.2,3.6,3.2,2016-17
Ware - Ware Junior/Senior High School,3090505,278,5.0,1.8,4.3,1.3,0.0,1.5,2016-17
Wareham - Wareham Cooperative Alternative School,3100315,61,19.0,31.1,16.7,16.7,21.1,61.1,2016-17
Wareham - Wareham Senior High,3100505,509,12.0,2.4,4.1,2.8,1.7,0.0,2016-17
Watertown - Watertown High,3140505,658,6.0,0.9,1.3,0.6,1.8,0.0,2016-17
Wayland - Wayland High School,3150505,828,3.0,0.4,0.5,0.0,0.9,0.0,2016-17
Webster - Bartlett High School,3160505,438,26.0,5.9,4.0,4.4,8.0,8.0,2016-17
Wellesley - Wellesley Sr High,3170505,"1,512",4.0,0.3,0.0,0.3,0.3,0.6,2016-17
West Boylston - West Boylston Junior/Senior High,3220505,252,14.0,5.6,10.8,3.3,4.5,3.3,2016-17
West Bridgewater - West Bridgewater Junior/Senior,3230505,401,2.0,0.5,1.0,0.0,0.0,1.0,2016-17
West Springfield - 21st Century Skills Academy,3320515,14,0.0,0.0,,,,0.0,2016-17
West Springfield - West Springfield High,3320505,"1,204",14.0,1.2,1.9,2.0,0.0,0.7,2016-17
Westborough - Westborough High,3210505,"1,049",2.0,0.2,0.0,0.4,0.4,0.0,2016-17
Westfield - Westfield High,3250505,"1,234",20.0,1.6,0.3,3.4,1.9,1.0,2016-17
Westfield - Westfield Technical Academy,3250605,540,1.0,0.2,0.0,0.0,0.7,0.0,2016-17
Westford - Westford Academy,3260505,"1,676",2.0,0.1,0.0,0.0,0.5,0.0,2016-17
Weston - Weston High,3300505,705,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Westport - Westport Junior/Senior High School,3310515,314,5.0,1.6,5.0,0.0,1.4,1.2,2016-17
Westwood - Westwood High,3350505,999,1.0,0.1,0.0,0.0,0.0,0.4,2016-17
Weymouth - Weymouth High School,3360505,"1,947",44.0,2.3,2.9,1.1,1.3,3.7,2016-17
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,158",5.0,0.4,0.4,0.0,0.0,1.3,2016-17
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,310",4.0,0.3,0.0,0.6,0.0,0.6,2016-17
Wilmington - Wilmington High,3420505,889,2.0,0.2,0.0,0.0,0.0,0.9,2016-17
Winchendon - Murdock Academy for Success,3430405,28,3.0,10.7,0.0,,18.2,,2016-17
Winchendon - Murdock High School,3430515,289,3.0,1.0,3.8,0.0,0.0,0.0,2016-17
Winchester - Winchester High School,3440505,"1,268",0.0,0.0,0.0,0.0,0.0,0.0,2016-17
Winthrop - Winthrop High School,3460505,563,11.0,2.0,2.0,2.4,0.8,2.4,2016-17
Woburn - Woburn High,3470505,"1,333",24.0,1.8,2.6,0.8,1.7,2.2,2016-17
Worcester - Burncoat Senior High,3480503,"1,009",30.0,3.0,1.7,2.0,4.8,3.8,2016-17
Worcester - Claremont Academy,3480350,369,9.0,2.4,0.0,3.2,2.1,5.3,2016-17
Worcester - Doherty Memorial High,3480512,"1,542",24.0,1.6,1.2,1.8,2.2,0.9,2016-17
Worcester - North High,3480515,"1,288",19.0,1.5,0.9,1.9,1.1,1.9,2016-17
Worcester - South High Community,3480520,"1,396",62.0,4.4,1.6,4.7,6.1,5.8,2016-17
Worcester - University Pk Campus School,3480285,163,1.0,0.6,0.0,0.0,2.6,0.0,2016-17
Worcester - Worcester Technical High,3480605,"1,389",7.0,0.5,0.0,0.6,0.9,0.6,2016-17
