School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
North Middlesex - North Middlesex Regional,7350505,786,6.0,0.8,0.5,0.6,1.4,0.5,2020-21
North Reading - North Reading High,2170505,661,1.0,0.2,0.0,0.6,0.0,0.0,2020-21
Northampton - Northampton High,2100505,860,3.0,0.3,0.0,0.4,0.5,0.4,2020-21
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,528,7.0,1.3,0.0,1.4,0.9,3.3,2020-21
Northboro-Southboro - Algonquin Regional High,7300505,"1,345",6.0,0.4,0.0,0.3,0.6,0.8,2020-21
Northbridge - Northbridge High,2140505,525,13.0,2.5,2.2,2.3,2.1,3.5,2020-21
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,281",3.0,0.2,0.0,0.9,0.0,0.0,2020-21
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,506,4.0,0.8,0.0,0.7,2.5,0.0,2020-21
Norton - Norton High,2180505,680,4.0,0.6,0.0,0.6,1.2,0.6,2020-21
Norwell - Norwell High,2190505,643,1.0,0.2,0.0,0.0,0.6,0.0,2020-21
Norwood - Norwood High,2200505,968,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,563,1.0,0.2,0.0,0.0,0.8,0.0,2020-21
Old Rochester - Old Rochester Regional High,7400505,710,6.0,0.8,0.0,0.0,2.5,0.5,2020-21
Oxford - Oxford High,2260505,391,7.0,1.8,0.0,3.2,1.1,3.1,2020-21
Palmer - Palmer High,2270505,276,9.0,3.3,1.6,4.1,1.7,4.9,2020-21
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,610,12.0,2.0,0.6,3.7,2.0,1.4,2020-21
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,263,13.0,4.9,5.8,3.0,3.2,7.8,2020-21
Peabody - Peabody Veterans Memorial High,2290510,"1,498",32.0,2.1,0.5,1.6,2.8,3.8,2020-21
Pembroke - Pembroke High School,2310505,805,2.0,0.2,0.0,0.5,0.0,0.5,2020-21
Pentucket - Pentucket Regional Sr High,7450505,673,2.0,0.3,0.0,0.0,0.0,1.0,2020-21
Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,159,18.0,11.3,11.7,,5.7,,2020-21
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,208,26.0,12.5,12.1,,6.1,22.2,2020-21
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,221,15.0,6.8,8.0,,0.0,14.3,2020-21
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,225,1.0,0.4,0.0,0.0,1.8,0.0,2020-21
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,239,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Pioneer Valley - Pioneer Valley Regional,7500505,160,1.0,0.6,2.5,0.0,0.0,0.0,2020-21
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,122,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,247,4.0,1.6,1.5,0.0,1.7,3.4,2020-21
Pittsfield - Eagle Education Academy,2360525,23,0.0,0.0,0.0,,,,2020-21
Pittsfield - Pittsfield High,2360505,716,17.0,2.4,0.6,3.5,2.8,2.6,2020-21
Pittsfield - Taconic High,2360510,869,20.0,2.3,0.9,2.3,3.8,2.4,2020-21
Plymouth - Plymouth North High,2390505,"1,267",10.0,0.8,0.6,0.3,1.3,1.0,2020-21
Plymouth - Plymouth South High,2390515,"1,066",1.0,0.1,0.0,0.0,0.4,0.0,2020-21
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,322,2.0,0.6,1.0,0.0,0.0,1.4,2020-21
Quabbin - Quabbin Regional High School,7530505,626,19.0,3.0,1.7,7.4,2.5,1.3,2020-21
Quaboag Regional - Quaboag Regional High,7780505,361,5.0,1.4,0.0,1.0,3.8,1.1,2020-21
Quincy - North Quincy High,2430510,"1,343",7.0,0.5,0.0,0.6,0.9,0.6,2020-21
Quincy - Quincy High,2430505,"1,499",25.0,1.7,0.3,2.1,2.0,2.0,2020-21
Ralph C Mahar - Ralph C Mahar Regional,7550505,365,13.0,3.6,2.5,5.8,4.3,1.1,2020-21
Randolph - Randolph High,2440505,632,16.0,2.5,0.8,3.6,2.4,3.0,2020-21
Reading - Reading Memorial High,2460505,"1,222",1.0,0.1,0.0,0.0,0.0,0.3,2020-21
Revere - Revere High,2480505,"1,969",50.0,2.5,1.8,2.9,3.2,2.3,2020-21
Revere - Seacoast School,2480520,81,27.0,33.3,38.1,31.3,18.8,,2020-21
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,307,2.0,0.7,1.2,0.0,1.3,0.0,2020-21
Rockland - Rockland Senior High,2510505,565,10.0,1.8,0.7,2.1,2.9,1.5,2020-21
Rockport - Rockport High,2520510,255,3.0,1.2,1.4,0.0,1.8,1.5,2020-21
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,648,6.0,0.9,1.3,1.2,0.7,0.0,2020-21
Sabis International Charter (District) - Sabis International Charter School,4410505,399,2.0,0.5,0.0,0.0,0.0,2.0,2020-21
Salem - New Liberty Innovation School,2580510,50,19.0,38.0,,0.0,55.6,36.8,2020-21
Salem - Salem High,2580505,853,24.0,2.8,2.8,3.4,4.4,0.9,2020-21
Salem - Salem Prep High School,2580515,20,3.0,15.0,,,,0.0,2020-21
Salem Academy Charter (District) - Salem Academy Charter School,4850485,278,1.0,0.4,1.4,0.0,0.0,0.0,2020-21
Sandwich - Sandwich High,2610505,637,7.0,1.1,0.0,0.6,1.8,1.9,2020-21
Saugus - Saugus High,2620505,675,12.0,1.8,0.6,3.1,1.7,1.8,2020-21
Scituate - Scituate High School,2640505,919,4.0,0.4,0.0,0.5,0.4,0.8,2020-21
Seekonk - Seekonk High,2650505,588,4.0,0.7,0.0,1.4,1.2,0.0,2020-21
Sharon - Sharon High,2660505,"1,131",6.0,0.5,0.7,0.0,0.3,1.1,2020-21
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,308",4.0,0.3,0.0,0.3,0.3,0.6,2020-21
Shrewsbury - Shrewsbury Sr High,2710505,"1,873",6.0,0.3,0.0,0.2,0.4,0.6,2020-21
Silver Lake - Silver Lake Regional High,7600505,"1,069",9.0,0.8,0.0,0.7,1.1,1.5,2020-21
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,227,3.0,1.3,0.0,1.7,4.3,0.0,2020-21
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,"1,000",7.0,0.7,0.4,1.6,0.8,0.0,2020-21
Somerville - Full Circle High School,2740510,52,11.0,21.2,0.0,16.7,26.7,35.7,2020-21
Somerville - Somerville High,2740505,"1,208",13.0,1.1,0.9,1.7,1.2,0.4,2020-21
South Hadley - South Hadley High,2780505,562,8.0,1.4,0.7,2.8,1.5,0.7,2020-21
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,817,6.0,0.7,0.4,0.0,0.0,2.9,2020-21
South Shore Charter Public (District) - South Shore Charter Public School,4880550,324,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,646,1.0,0.2,0.0,0.0,0.6,0.0,2020-21
Southbridge - Southbridge Academy,2770525,32,8.0,25.0,18.2,,8.3,,2020-21
Southbridge - Southbridge High School,2770515,464,40.0,8.6,3.5,12.6,12.1,9.6,2020-21
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,527",1.0,0.1,0.0,0.0,0.3,0.0,2020-21
Southern Berkshire - Mt Everett Regional,7650505,190,6.0,3.2,2.9,1.9,2.0,5.9,2020-21
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,171",2.0,0.2,0.3,0.0,0.3,0.0,2020-21
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,427,3.0,0.7,0.0,1.0,0.0,2.0,2020-21
Spencer-E Brookfield - David Prouty High,7670505,295,7.0,2.4,0.0,3.8,0.0,6.7,2020-21
Springfield - Conservatory of the Arts,2810475,170,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Springfield - Gateway to College at Holyoke Community College,2810575,33,1.0,3.0,,0.0,,6.3,2020-21
Springfield - Gateway to College at Springfield Technical Community College,2810580,25,2.0,8.0,,,0.0,15.4,2020-21
Springfield - High School Of Commerce,2810510,"1,207",21.0,1.7,1.1,2.9,1.8,0.9,2020-21
Springfield - John J Duggan Middle,2810320,273,4.0,1.5,2.6,1.2,1.7,0.0,2020-21
Springfield - Liberty Preparatory Academy,2810560,7,2.0,28.6,,,,,2020-21
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,404",12.0,0.9,0.3,0.6,1.1,1.6,2020-21
Springfield - Springfield Central High,2810500,"2,086",19.0,0.9,0.0,0.4,0.2,3.2,2020-21
Springfield - Springfield High School,2810570,206,32.0,15.5,8.7,31.6,9.8,13.8,2020-21
Springfield - Springfield High School of Science and Technology,2810530,"1,172",7.0,0.6,1.0,0.7,0.4,0.0,2020-21
Springfield - Springfield International Academy at Sci-Tech,2810700,64,9.0,14.1,10.0,20.0,5.3,,2020-21
Springfield - Springfield Public Day High School,2810550,86,17.0,19.8,21.7,13.8,26.3,20.0,2020-21
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,331,2.0,0.6,0.0,0.0,1.2,1.2,2020-21
Stoneham - Stoneham High,2840505,610,8.0,1.3,0.7,1.4,1.4,1.7,2020-21
Stoughton - Stoughton High,2850505,"1,028",13.0,1.3,1.7,1.2,1.7,0.4,2020-21
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,853,2.0,0.2,0.0,0.0,0.0,1.0,2020-21
Sutton - Sutton High School,2900510,367,2.0,0.5,0.0,0.0,2.0,0.0,2020-21
Swampscott - Swampscott High,2910505,699,3.0,0.4,0.6,0.0,1.0,0.0,2020-21
Swansea - Joseph Case High,2920505,546,5.0,0.9,0.6,2.5,0.0,0.7,2020-21
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,"1,328",207.0,15.6,15.8,20.2,13.2,12.4,2020-21
Tantasqua - Tantasqua Regional Sr High,7700505,686,7.0,1.0,0.6,1.7,1.2,0.6,2020-21
Tantasqua - Tantasqua Regional Vocational,7700605,499,3.0,0.6,0.7,0.8,0.9,0.0,2020-21
Taunton - Taunton Alternative High School,2930525,100,9.0,9.0,,,10.0,8.9,2020-21
Taunton - Taunton High,2930505,"2,018",9.0,0.4,0.5,0.4,0.4,0.4,2020-21
Tewksbury - Tewksbury Memorial High,2950505,819,3.0,0.4,0.0,0.0,0.9,0.5,2020-21
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,8780605,953,2.0,0.2,0.0,0.0,0.4,0.4,2020-21
Triton - Triton Regional High School,7730505,646,5.0,0.8,1.3,1.1,0.7,0.0,2020-21
Tyngsborough - Tyngsborough High School,3010505,445,2.0,0.4,0.0,0.0,0.8,0.9,2020-21
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,722,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Uxbridge - Gateway to College,3040515,41,4.0,9.8,,,8.3,4.2,2020-21
Uxbridge - Uxbridge High,3040505,450,9.0,2.0,2.3,2.5,2.1,1.0,2020-21
Wachusett - Wachusett Regional High,7750505,"1,987",12.0,0.6,0.4,0.2,0.8,1.0,2020-21
Wakefield - Wakefield Memorial High,3050505,893,1.0,0.1,0.0,0.0,0.4,0.0,2020-21
Walpole - Walpole High,3070505,"1,074",6.0,0.6,0.0,0.4,0.7,1.1,2020-21
Waltham - Waltham Sr High,3080505,"1,619",67.0,4.1,1.0,6.1,4.6,4.9,2020-21
Ware - Ware Junior/Senior High School,3090505,304,9.0,3.0,3.8,0.0,1.5,6.3,2020-21
Wareham - Wareham Cooperative Alternative School,3100315,33,20.0,60.6,28.6,,,,2020-21
Wareham - Wareham Senior High,3100505,415,16.0,3.9,3.1,4.6,3.1,5.1,2020-21
Watertown - Watertown High,3140505,689,13.0,1.9,0.6,4.9,1.3,1.1,2020-21
Wayland - Wayland High School,3150505,836,1.0,0.1,0.0,0.0,0.0,0.4,2020-21
Webster - Bartlett High School,3160505,385,23.0,6.0,5.7,1.0,10.8,5.6,2020-21
Wellesley - Wellesley Sr High,3170505,"1,463",2.0,0.1,0.0,0.0,0.0,0.5,2020-21
West Boylston - West Boylston Junior/Senior High,3220505,287,1.0,0.3,1.6,0.0,0.0,0.0,2020-21
West Bridgewater - West Bridgewater Junior/Senior,3230505,409,1.0,0.2,0.0,0.0,1.0,0.0,2020-21
West Springfield - West Springfield High,3320505,"1,188",16.0,1.3,1.9,0.7,1.0,1.7,2020-21
Westborough - Westborough High,3210505,"1,174",6.0,0.5,0.3,0.7,0.3,0.6,2020-21
Westfield - Westfield High,3250505,"1,092",12.0,1.1,0.4,0.0,2.8,1.1,2020-21
Westfield - Westfield Technical Academy,3250605,573,9.0,1.6,0.0,2.0,2.9,1.5,2020-21
Westford - Westford Academy,3260505,"1,642",4.0,0.2,0.0,0.7,0.3,0.0,2020-21
Weston - Weston High,3300505,630,6.0,1.0,2.5,0.7,0.6,0.0,2020-21
Westport - Westport Junior/Senior High School,3310515,318,10.0,3.1,4.3,4.2,4.1,0.0,2020-21
Westwood - Westwood High,3350505,990,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Weymouth - Weymouth High School,3360505,"1,796",28.0,1.6,1.4,1.6,1.1,2.1,2020-21
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,110",21.0,1.9,0.8,1.1,1.8,3.6,2020-21
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,249",5.0,0.4,0.0,0.6,0.7,0.4,2020-21
Wilmington - Wilmington High,3420505,755,8.0,1.1,0.6,0.5,1.5,1.5,2020-21
Winchendon - Murdock Academy for Success,3430405,35,10.0,28.6,,25.0,28.6,18.8,2020-21
Winchendon - Murdock High School,3430515,262,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Winchester - Winchester High School,3440505,"1,403",9.0,0.6,1.5,0.3,0.3,0.5,2020-21
Winthrop - Winthrop High School,3460505,552,8.0,1.4,0.0,2.3,2.2,1.4,2020-21
Woburn - Woburn High,3470505,"1,224",16.0,1.3,0.7,1.7,1.7,1.0,2020-21
Worcester - Burncoat Senior High,3480503,"1,142",21.0,1.8,1.3,2.2,3.1,0.8,2020-21
Worcester - Claremont Academy,3480350,342,5.0,1.5,2.4,1.2,2.2,0.0,2020-21
Worcester - Doherty Memorial High,3480512,"1,428",17.0,1.2,1.5,1.1,1.1,1.0,2020-21
Worcester - North High,3480515,"1,278",23.0,1.8,1.4,1.8,2.2,1.8,2020-21
Worcester - South High Community,3480520,"1,410",14.0,1.0,0.9,0.9,1.5,0.7,2020-21
Worcester - University Pk Campus School,3480285,152,0.0,0.0,0.0,0.0,0.0,0.0,2020-21
Worcester - Worcester Technical High,3480605,"1,481",2.0,0.1,0.3,0.3,0.0,0.0,2020-21
