School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Norton - Norton High,2180505,758,19.0,2.5,1.4,3.9,2.0,2.9,2010-11
Norwell - Norwell High,2190505,646,2.0,0.3,0.6,0.0,0.7,0.0,2010-11
Norwood - Norwood High,2200505,"1,024",9.0,0.9,0.8,0.7,0.9,1.2,2010-11
Old Colony Regional Vocational Technical - Old Colony Reg Voc Tech,8550605,562,2.0,0.4,0.0,0.0,0.7,0.8,2010-11
Old Rochester - Old Rochester Reg High,7400505,702,5.0,0.7,0.0,0.0,1.1,1.6,2010-11
Oxford - Oxford High,2260505,527,15.0,2.8,2.3,3.1,0.7,5.4,2010-11
Palmer - Palmer High,2270505,438,31.0,7.1,7.1,6.3,5.7,9.4,2010-11
Pathfinder Regional Vocational Technical - Pathfinder Voc Tech,8600605,622,12.0,1.9,1.9,3.9,0.0,1.5,2010-11
Peabody - Peabody Veterans Memorial High,2290510,"1,855",35.0,1.9,0.2,1.9,2.9,2.6,2010-11
Pembroke - Pembroke High School,2310505,932,8.0,0.9,0.0,0.5,0.9,2.1,2010-11
Pentucket - Pentucket Reg Sr High,7450505,800,6.0,0.8,0.5,0.5,0.5,1.4,2010-11
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,192,57.0,29.7,42.9,26.3,27.3,9.4,2010-11
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,156,2.0,1.3,1.4,2.0,0.0,,2010-11
Pioneer Valley - Pioneer Valley Reg,7500505,329,6.0,1.8,1.1,2.2,2.3,1.6,2010-11
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,269,7.0,2.6,1.5,0.0,2.9,5.5,2010-11
Pittsfield - Pittsfield High,2360505,976,35.0,3.6,4.2,4.6,3.9,1.7,2010-11
Pittsfield - Taconic High,2360510,921,23.0,2.5,2.0,4.9,2.2,1.1,2010-11
Plymouth - Plymouth North High,2390505,"1,060",19.0,1.8,1.9,2.0,1.3,1.9,2010-11
Plymouth - Plymouth South High,2390515,"1,409",25.0,1.8,1.3,1.8,3.0,1.0,2010-11
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,283,6.0,2.1,3.4,2.8,0.0,1.7,2010-11
Provincetown - Provincetown Schools,2420020,31,1.0,3.2,,0.0,,6.3,2010-11
Quabbin - Quabbin Regional High School,7530505,893,10.0,1.1,0.4,2.3,0.9,0.9,2010-11
Quaboag Regional - Quaboag Regional High,7780505,372,12.0,3.2,2.2,2.0,3.6,5.1,2010-11
Quincy - North Quincy High,2430510,"1,362",18.0,1.3,3.8,1.1,0.8,0.3,2010-11
Quincy - Quincy High,2430505,"1,441",47.0,3.3,1.9,3.4,3.8,4.4,2010-11
Ralph C Mahar - Pathways Early College Innovation School,7550515,19,0.0,0.0,,,0.0,,2010-11
Ralph C Mahar - Ralph C Mahar Reg,7550505,509,30.0,5.9,3.2,9.8,4.3,8.0,2010-11
Ralph C Mahar - The Gateway to College,7550525,0,,,,,,,2010-11
Randolph - Randolph High,2440505,734,26.0,3.5,2.2,6.8,1.2,4.5,2010-11
Reading - Reading Memorial High,2460505,"1,246",7.0,0.6,0.0,0.0,0.7,1.7,2010-11
Revere - Revere High,2480505,"1,457",33.0,2.3,2.1,2.2,2.7,2.0,2010-11
Revere - Seacoast School,2480520,125,34.0,27.2,13.4,61.5,22.7,40.0,2010-11
Rockland - Rockland Senior High,2510505,591,7.0,1.2,0.0,2.7,0.7,1.3,2010-11
Rockport - Rockport High,2520510,305,3.0,1.0,0.0,1.3,2.9,0.0,2010-11
Sabis International Charter (District) - Sabis International Charter School,4410505,487,3.0,0.6,1.6,0.0,0.8,0.0,2010-11
Salem - Salem High,2580505,"1,227",29.0,2.4,0.8,4.0,3.6,1.1,2010-11
Salem Academy Charter (District) - Salem Academy Charter School,4850485,144,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Sandwich - Sandwich High,2610505,"1,017",5.0,0.5,0.4,1.1,0.4,0.0,2010-11
Saugus - Saugus High,2620505,725,35.0,4.8,1.2,3.6,9.2,4.8,2010-11
Scituate - Gates Intermediate School,2640305,1,,,,,,,2010-11
Scituate - Scituate High School,2640505,828,11.0,1.3,0.5,0.5,0.9,3.6,2010-11
Seekonk - Seekonk High,2650505,677,7.0,1.0,0.0,2.5,1.7,0.0,2010-11
Sharon - Sharon High,2660505,"1,178",3.0,0.3,0.0,0.3,0.7,0.0,2010-11
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Voc Tech High School,8710605,"1,324",3.0,0.2,0.0,0.3,0.0,0.6,2010-11
Shrewsbury - Shrewsbury Sr High,2710505,"1,617",6.0,0.4,0.0,0.5,0.5,0.5,2010-11
Silver Lake - Silver Lake Reg High,7600505,"1,222",13.0,1.1,0.3,1.2,0.3,2.3,2010-11
Somerset - Somerset High,2730505,962,14.0,1.5,1.2,1.6,0.9,2.1,2010-11
Somerville - Full Circle High School,2740510,41,8.0,19.5,30.8,28.6,0.0,,2010-11
Somerville - Next Wave Junior High,2740410,5,,,,,,,2010-11
Somerville - Somerville High,2740505,"1,342",41.0,3.1,3.4,2.7,3.5,2.5,2010-11
South Hadley - South Hadley High,2780505,648,13.0,2.0,1.8,3.8,1.7,0.6,2010-11
South Middlesex Regional Vocational Technical - Joseph P Keefe Tech HS,8290605,672,11.0,1.6,0.0,1.6,3.0,2.0,2010-11
South Shore Charter Public (District) - South Shore Charter Public School,4880550,138,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
South Shore Regional Vocational Technical - So Shore Voc Tech High,8730605,599,7.0,1.2,1.2,0.0,1.4,2.3,2010-11
Southbridge - Southbridge High,2770505,440,24.0,5.5,6.0,5.9,3.8,6.1,2010-11
Southeastern Regional Vocational Technical - Southeastern Reg Voc Tech,8720605,"1,262",26.0,2.1,1.5,2.2,1.6,3.1,2010-11
Southern Berkshire - Mt Everett Regional,7650505,251,7.0,2.8,1.4,3.5,2.7,4.0,2010-11
Southern Worcester County Regional Vocational Technical - Bay Path Reg Voc Tech H S,8760605,"1,077",4.0,0.4,0.3,0.0,0.4,0.8,2010-11
Southwick-Tolland - Southwick-Tolland Regional High,7660505,550,9.0,1.6,0.0,1.4,1.4,3.7,2010-11
Spencer-E Brookfield - David Prouty High,7670505,470,7.0,1.5,0.0,2.4,0.9,2.9,2010-11
Spirit of Knowledge Charter School (District) - Spirit of Knowledge Charter School,4760505,43,1.0,2.3,2.3,,,,2010-11
Springfield - High School Of Commerce,2810510,"1,274",231.0,18.1,18.3,23.5,9.9,19.6,2010-11
Springfield - High School/Science-Tech,2810530,"1,238",206.0,16.6,15.7,19.7,11.3,22.2,2010-11
Springfield - Putnam Voc Tech High Sch,2810620,"1,545",104.0,6.7,1.1,5.9,9.2,11.4,2010-11
Springfield - Springfield Academy for Excellence,2810506,324,148.0,45.7,55.3,45.6,31.2,51.5,2010-11
Springfield - Springfield Central High,2810500,"2,030",80.0,3.9,2.8,4.6,3.4,6.0,2010-11
Springfield - The Springfield Renaissance School,2810205,359,13.0,3.6,5.2,2.1,4.7,2.5,2010-11
Stoneham - Stoneham High,2840505,730,10.0,1.4,1.0,1.0,2.8,0.6,2010-11
Stoughton - Stoughton High,2850505,"1,098",14.0,1.3,0.0,2.1,1.9,1.1,2010-11
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,413,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Sutton - Sutton High School,2900510,394,5.0,1.3,0.0,1.9,1.1,2.0,2010-11
Swampscott - Swampscott High,2910505,740,2.0,0.3,0.0,0.0,0.0,1.2,2010-11
Swansea - Joseph Case High,2920505,581,13.0,2.2,1.8,0.7,3.5,2.9,2010-11
Tantasqua - Tantasqua Reg Sr High,7700505,862,16.0,1.9,2.1,0.9,2.6,1.9,2010-11
Tantasqua - Tantasqua Reg Voc,7700605,358,2.0,0.6,0.9,0.0,0.0,1.4,2010-11
Taunton - Taunton High,2930505,"1,814",96.0,5.3,2.4,9.0,5.9,4.3,2010-11
Tewksbury - Tewksbury Memorial High,2950505,904,13.0,1.4,0.5,1.8,1.2,2.2,2010-11
Tri County Regional Vocational Technical - Tri County Reg Voc Tech,8780605,963,7.0,0.7,0.7,0.4,1.3,0.5,2010-11
Triton - Triton Regional High School,7730505,788,17.0,2.2,0.5,2.3,3.3,2.6,2010-11
Tyngsborough - Tyngsborough High School,3010505,486,5.0,1.0,0.0,0.0,2.4,1.7,2010-11
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Voc Tech,8790605,666,4.0,0.6,0.0,0.0,0.6,1.9,2010-11
Uxbridge - Uxbridge High,3040505,440,9.0,2.0,2.5,0.9,0.8,4.5,2010-11
Wachusett - Wachusett Regional High,7750505,"2,020",18.0,0.9,0.0,1.3,1.2,1.0,2010-11
Wakefield - Wakefield Memorial High,3050505,947,11.0,1.2,0.0,0.4,1.6,2.7,2010-11
Walpole - Walpole High,3070505,"1,067",5.0,0.5,0.4,0.4,0.4,0.7,2010-11
Waltham - Waltham Sr High,3080505,"1,375",60.0,4.4,2.1,5.3,3.4,6.5,2010-11
Ware - Ware Junior/Senior High School,3090505,315,17.0,5.4,2.1,9.4,6.0,5.7,2010-11
Wareham - Wareham Cooperative Junior/Senior High School,3100315,89,37.0,41.6,20.0,32.0,45.8,53.3,2010-11
Wareham - Wareham Senior High,3100505,778,12.0,1.5,1.4,2.6,1.4,0.6,2010-11
Wareham - West Wareham Academy,3100310,10,0.0,0.0,,,,,2010-11
Watertown - Watertown High,3140505,733,10.0,1.4,1.5,1.0,0.6,2.4,2010-11
Wayland - Wayland High School,3150505,867,0.0,0.0,0.0,0.0,0.0,0.0,2010-11
Webster - Bartlett Jr Sr High Sch,3160505,511,35.0,6.8,5.4,6.7,7.2,8.3,2010-11
Wellesley - Wellesley Sr High,3170505,"1,294",0.0,0.0,0.0,0.0,0.0,0.0,2010-11
West Boylston - West Boylston Jr-Sr High,3220505,292,2.0,0.7,0.0,2.9,0.0,0.0,2010-11
West Bridgewater - West Bridgewater Jr-Sr,3230505,386,1.0,0.3,0.0,0.0,1.2,0.0,2010-11
West Springfield - West Springfield High,3320505,"1,303",67.0,5.1,4.5,5.8,6.0,4.4,2010-11
Westborough - Westborough High,3210505,"1,053",1.0,0.1,0.0,0.0,0.0,0.4,2010-11
Westfield - Westfield High,3250505,"1,569",37.0,2.4,0.0,3.3,3.2,2.9,2010-11
Westfield - Westfield Voc Tech High,3250605,484,10.0,2.1,1.3,2.5,1.9,2.7,2010-11
Westford - Westford Academy,3260505,"1,635",3.0,0.2,0.0,0.2,0.0,0.5,2010-11
Weston - Weston High,3300505,747,2.0,0.3,0.5,0.6,0.0,0.0,2010-11
Westport - Westport High,3310505,507,18.0,3.6,1.4,4.5,5.3,3.5,2010-11
Westwood - Westwood High,3350505,873,3.0,0.3,0.0,0.4,0.4,0.5,2010-11
Weymouth - Weymouth High School,3360505,"2,099",70.0,3.3,2.1,3.0,2.7,5.7,2010-11
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,217",23.0,1.9,0.3,0.7,2.3,4.2,2010-11
Whittier Regional Vocational Technical - Whittier Reg Voc,8850605,"1,251",2.0,0.2,0.0,0.0,0.6,0.0,2010-11
Wilmington - Wilmington High,3420505,980,15.0,1.5,0.8,1.2,1.3,2.7,2010-11
Winchendon - Murdock Middle/High,3430505,384,14.0,3.6,0.9,6.1,4.6,3.3,2010-11
Winchester - Winchester High School,3440505,"1,089",7.0,0.6,0.0,0.0,0.0,2.5,2010-11
Winthrop - Winthrop Sr High,3460505,536,10.0,1.9,0.7,1.6,5.3,0.0,2010-11
Woburn - Woburn High,3470505,"1,359",32.0,2.4,1.1,1.7,3.3,3.5,2010-11
Worcester - Burncoat Senior High,3480503,"1,072",52.0,4.9,5.2,7.1,3.0,4.1,2010-11
Worcester - Claremont Academy,3480350,250,9.0,3.6,1.6,3.9,5.6,3.6,2010-11
Worcester - Doherty Memorial High,3480512,"1,327",30.0,2.3,1.5,1.1,2.8,3.7,2010-11
Worcester - North High,3480515,"1,149",86.0,7.5,8.9,7.4,6.8,5.9,2010-11
Worcester - South High Community,3480520,"1,297",62.0,4.8,4.5,5.5,5.1,4.0,2010-11
Worcester - University Pk Campus Sch,3480285,155,1.0,0.6,0.0,0.0,0.0,2.4,2010-11
Worcester - Worcester Technical High,3480605,"1,400",7.0,0.5,0.0,0.6,0.6,0.8,2010-11
