School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
North Andover - North Andover High,2110505,"1,377",4.0,0.3,0.0,0.0,0.8,0.3,2019-20
North Attleborough - North Attleboro High,2120505,"1,106",6.0,0.5,0.4,0.7,0.8,0.3,2019-20
North Brookfield - North Brookfield High,2150505,130,1.0,0.8,0.0,0.0,3.8,0.0,2019-20
North Middlesex - North Middlesex Regional,7350505,799,5.0,0.6,0.0,0.5,1.0,0.9,2019-20
North Reading - North Reading High,2170505,737,2.0,0.3,0.0,0.0,1.1,0.0,2019-20
Northampton - Northampton High,2100505,875,7.0,0.8,0.0,0.5,1.4,1.5,2019-20
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,496,6.0,1.2,0.0,0.9,0.8,3.6,2019-20
Northboro-Southboro - Algonquin Regional High,7300505,"1,383",5.0,0.4,0.0,0.3,0.0,1.2,2019-20
Northbridge - Northbridge High,2140505,536,9.0,1.7,1.3,2.0,2.5,0.9,2019-20
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,275",2.0,0.2,0.0,0.0,0.3,0.3,2019-20
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,507,1.0,0.2,0.0,0.0,0.9,0.0,2019-20
Norton - Norton High,2180505,695,7.0,1.0,1.7,0.0,0.6,1.7,2019-20
Norwell - Norwell High,2190505,674,2.0,0.3,0.0,0.0,0.6,0.5,2019-20
Norwood - Norwood High,2200505,987,8.0,0.8,0.4,0.8,0.9,1.2,2019-20
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,556,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Old Rochester - Old Rochester Regional High,7400505,743,4.0,0.5,0.0,0.5,0.0,1.7,2019-20
Oxford - ACE Program,2260305,7,,,,,,,2019-20
Oxford - Oxford High,2260505,388,7.0,1.8,3.1,0.0,2.1,2.2,2019-20
Palmer - Palmer High,2270505,306,6.0,2.0,4.8,1.6,0.0,1.2,2019-20
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,626,10.0,1.6,1.3,1.3,2.0,1.9,2019-20
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,278,10.0,3.6,3.6,5.3,3.1,1.8,2019-20
Peabody - Peabody Veterans Memorial High,2290510,"1,455",21.0,1.4,1.0,1.4,1.1,2.3,2019-20
Pembroke - Pembroke High School,2310505,809,1.0,0.1,0.0,0.0,0.0,0.5,2019-20
Pentucket - Pentucket Regional Sr High,7450505,743,12.0,1.6,0.0,1.6,2.5,2.2,2019-20
Phoenix Academy Public Charter High School Lawrence (District) - Phoenix Academy Public Charter High School Lawrence,35180505,124,42.0,33.9,28.4,,10.3,,2019-20
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,188,69.0,36.7,33.3,,16.1,,2019-20
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,216,46.0,21.3,17.0,,9.1,,2019-20
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,223,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,229,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Pioneer Valley - Pioneer Valley Regional,7500505,170,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,105,4.0,3.8,15.4,0.0,0.0,0.0,2019-20
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,257,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Pittsfield - Pittsfield High,2360505,744,20.0,2.7,4.4,1.6,2.5,2.2,2019-20
Pittsfield - Taconic High,2360510,830,19.0,2.3,0.5,3.1,2.8,2.9,2019-20
Plymouth - Plymouth North High,2390505,"1,252",6.0,0.5,1.2,0.3,0.0,0.3,2019-20
Plymouth - Plymouth South High,2390515,"1,048",2.0,0.2,0.0,0.0,0.7,0.0,2019-20
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,296,2.0,0.7,1.1,1.4,0.0,0.0,2019-20
Quabbin - Quabbin Regional High School,7530505,617,8.0,1.3,1.3,1.2,0.7,2.0,2019-20
Quaboag Regional - Quaboag Regional High,7780505,350,5.0,1.4,2.8,1.1,0.0,1.7,2019-20
Quincy - North Quincy High,2430510,"1,249",3.0,0.2,0.0,0.3,0.3,0.4,2019-20
Quincy - Quincy High,2430505,"1,543",18.0,1.2,0.5,0.5,1.5,2.2,2019-20
Ralph C Mahar - Ralph C Mahar Regional,7550505,392,7.0,1.8,2.5,2.2,1.0,1.3,2019-20
Randolph - Randolph High,2440505,644,21.0,3.3,0.6,5.3,2.5,4.5,2019-20
Reading - Reading Memorial High,2460505,"1,230",0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Revere - Revere High,2480505,"2,011",30.0,1.5,0.7,3.0,1.5,0.7,2019-20
Revere - Seacoast School,2480520,65,27.0,41.5,26.9,52.9,64.3,25.0,2019-20
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,295,1.0,0.3,1.2,0.0,0.0,0.0,2019-20
Rockland - Rockland Senior High,2510505,583,13.0,2.2,2.0,5.2,1.4,0.6,2019-20
Rockport - Rockport High,2520510,262,2.0,0.8,1.6,1.7,0.0,0.0,2019-20
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,624,5.0,0.8,1.2,0.6,0.9,0.0,2019-20
Sabis International Charter (District) - Sabis International Charter School,4410505,395,4.0,1.0,2.1,0.0,0.0,2.2,2019-20
Salem - New Liberty Innovation School,2580510,48,13.0,27.1,25.0,0.0,22.2,50.0,2019-20
Salem - Salem High,2580505,878,18.0,2.1,3.0,1.6,2.9,0.5,2019-20
Salem - Salem Prep High School,2580515,19,1.0,5.3,,,,0.0,2019-20
Salem Academy Charter (District) - Salem Academy Charter School,4850485,278,2.0,0.7,0.0,1.4,1.7,0.0,2019-20
Sandwich - Sandwich High,2610505,658,1.0,0.2,0.0,0.0,0.6,0.0,2019-20
Saugus - Saugus High,2620505,682,17.0,2.5,3.1,2.9,2.2,1.9,2019-20
Scituate - Scituate High School,2640505,929,1.0,0.1,0.5,0.0,0.0,0.0,2019-20
Seekonk - Seekonk High,2650505,602,3.0,0.5,0.7,0.0,0.7,0.7,2019-20
Sharon - Sharon High,2660505,"1,119",3.0,0.3,0.3,0.0,0.7,0.0,2019-20
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,265",3.0,0.2,0.0,0.6,0.3,0.0,2019-20
Shrewsbury - Shrewsbury Sr High,2710505,"1,885",7.0,0.4,0.0,0.9,0.4,0.2,2019-20
Silver Lake - Silver Lake Regional High,7600505,"1,121",4.0,0.4,0.0,0.7,0.4,0.3,2019-20
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,214,2.0,0.9,0.0,1.8,0.0,2.1,2019-20
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,"1,022",9.0,0.9,0.4,0.8,0.8,1.5,2019-20
Somerville - Full Circle High School,2740510,53,6.0,11.3,0.0,10.0,35.7,0.0,2019-20
Somerville - Somerville High,2740505,"1,217",20.0,1.6,2.5,0.6,1.1,2.3,2019-20
South Hadley - South Hadley High,2780505,559,3.0,0.5,0.7,0.0,0.0,1.5,2019-20
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,799,6.0,0.8,0.0,0.9,1.1,1.1,2019-20
South Shore Charter Public (District) - South Shore Charter Public School,4880550,305,1.0,0.3,1.2,0.0,0.0,0.0,2019-20
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,638,4.0,0.6,0.0,0.6,1.3,0.7,2019-20
Southbridge - Southbridge Academy,2770525,31,8.0,25.8,22.2,23.5,,,2019-20
Southbridge - Southbridge High School,2770515,449,20.0,4.5,2.1,5.4,9.4,2.0,2019-20
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,458",4.0,0.3,0.3,0.0,0.3,0.6,2019-20
Southern Berkshire - Mt Everett Regional,7650505,211,1.0,0.5,0.0,0.0,0.0,1.8,2019-20
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,145",1.0,0.1,0.0,0.0,0.0,0.4,2019-20
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,440,2.0,0.5,0.0,0.0,0.9,0.9,2019-20
Spencer-E Brookfield - David Prouty High,7670505,261,8.0,3.1,4.0,3.2,3.1,1.7,2019-20
Springfield - Conservatory of the Arts,2810475,172,2.0,1.2,3.7,0.0,0.0,0.0,2019-20
Springfield - Gateway to College at Holyoke Community College,2810575,32,3.0,9.4,,,15.4,6.3,2019-20
Springfield - Gateway to College at Springfield Technical Community College,2810580,42,14.0,33.3,23.1,,22.2,,2019-20
Springfield - High School Of Commerce,2810510,"1,095",44.0,4.0,2.7,4.6,2.4,7.7,2019-20
Springfield - John J Duggan Middle,2810320,250,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Springfield - Liberty Preparatory Academy,2810560,15,8.0,53.3,,,,,2019-20
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,392",11.0,0.8,1.1,0.5,0.6,0.9,2019-20
Springfield - Springfield Central High,2810500,"2,061",33.0,1.6,2.3,1.3,0.2,2.1,2019-20
Springfield - Springfield High School,2810570,205,45.0,22.0,36.8,29.3,7.7,18.4,2019-20
Springfield - Springfield High School of Science and Technology,2810530,"1,230",25.0,2.0,2.9,1.8,1.8,1.1,2019-20
Springfield - Springfield International Academy at Sci-Tech,2810700,51,5.0,9.8,0.0,18.5,,,2019-20
Springfield - Springfield Public Day High School,2810550,77,18.0,23.4,17.1,33.3,27.3,20.0,2019-20
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,342,4.0,1.2,0.0,2.3,1.1,1.2,2019-20
Stoneham - Stoneham High,2840505,645,4.0,0.6,0.0,0.0,0.6,1.7,2019-20
Stoughton - Stoughton High,2850505,"1,016",16.0,1.6,0.8,0.8,1.5,3.1,2019-20
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,832,4.0,0.5,0.0,0.5,0.5,1.0,2019-20
Sutton - Sutton High School,2900510,373,4.0,1.1,0.0,1.0,2.3,1.0,2019-20
Swampscott - Swampscott High,2910505,702,6.0,0.9,1.3,0.5,0.5,1.2,2019-20
Swansea - Joseph Case High,2920505,524,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,"1,321",285.0,21.6,23.0,23.8,22.0,16.2,2019-20
Tantasqua - Tantasqua Regional Sr High,7700505,712,3.0,0.4,0.0,0.6,0.5,0.5,2019-20
Tantasqua - Tantasqua Regional Vocational,7700605,491,2.0,0.4,0.0,1.5,0.0,0.0,2019-20
Taunton - Taunton Alternative High School,2930525,86,18.0,20.9,,0.0,4.0,30.9,2019-20
Taunton - Taunton High,2930505,"1,969",10.0,0.5,0.0,0.8,0.8,0.4,2019-20
Tewksbury - Tewksbury Memorial High,2950505,850,6.0,0.7,1.0,0.5,0.9,0.5,2019-20
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,8780605,969,2.0,0.2,0.0,0.0,0.4,0.4,2019-20
Triton - Triton Regional High School,7730505,682,12.0,1.8,1.0,1.9,1.9,2.3,2019-20
Tyngsborough - Tyngsborough High School,3010505,450,1.0,0.2,0.0,0.8,0.0,0.0,2019-20
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,706,1.0,0.1,0.0,0.0,0.6,0.0,2019-20
Uxbridge - Gateway to College,3040515,36,4.0,11.1,,,,7.1,2019-20
Uxbridge - Uxbridge High,3040505,437,8.0,1.8,0.8,3.2,2.7,1.0,2019-20
Wachusett - Wachusett Regional High,7750505,"2,031",9.0,0.4,0.0,0.6,0.4,0.8,2019-20
Wakefield - Wakefield Memorial High,3050505,983,5.0,0.5,0.0,0.0,1.2,0.8,2019-20
Walpole - Walpole High,3070505,"1,072",7.0,0.7,0.0,0.4,0.7,1.5,2019-20
Waltham - Waltham Sr High,3080505,"1,653",63.0,3.8,1.2,5.2,3.7,5.4,2019-20
Ware - Ware Junior/Senior High School,3090505,241,3.0,1.2,0.0,1.6,2.9,0.0,2019-20
Wareham - Wareham Cooperative Alternative School,3100315,44,9.0,20.5,,11.1,26.7,17.6,2019-20
Wareham - Wareham Senior High,3100505,418,3.0,0.7,0.7,0.0,0.0,2.2,2019-20
Watertown - Watertown High,3140505,674,12.0,1.8,2.9,3.1,0.5,0.6,2019-20
Wayland - Wayland High School,3150505,836,1.0,0.1,0.0,0.0,0.4,0.0,2019-20
Webster - Bartlett High School,3160505,426,14.0,3.3,1.9,1.8,6.9,2.9,2019-20
Wellesley - Wellesley Sr High,3170505,"1,499",0.0,0.0,0.0,0.0,0.0,0.0,2019-20
West Boylston - West Boylston Junior/Senior High,3220505,283,2.0,0.7,0.0,1.1,1.4,0.0,2019-20
West Bridgewater - West Bridgewater Junior/Senior,3230505,417,1.0,0.2,1.0,0.0,0.0,0.0,2019-20
West Springfield - West Springfield High,3320505,"1,217",12.0,1.0,1.5,1.0,0.4,1.0,2019-20
Westborough - Westborough High,3210505,"1,147",3.0,0.3,0.4,0.0,0.3,0.4,2019-20
Westfield - Westfield High,3250505,"1,163",14.0,1.2,0.0,1.7,2.0,1.0,2019-20
Westfield - Westfield Technical Academy,3250605,568,5.0,0.9,0.0,1.4,0.7,1.6,2019-20
Westford - Westford Academy,3260505,"1,690",6.0,0.4,0.0,0.5,0.9,0.0,2019-20
Weston - Weston High,3300505,663,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Westport - Westport Junior/Senior High School,3310515,296,4.0,1.4,0.0,2.6,2.3,0.0,2019-20
Westwood - Westwood High,3350505,994,0.0,0.0,0.0,0.0,0.0,0.0,2019-20
Weymouth - Weymouth High School,3360505,"1,816",25.0,1.4,0.9,1.5,1.4,1.7,2019-20
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,153",9.0,0.8,0.0,0.3,0.7,2.1,2019-20
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,254",1.0,0.1,0.0,0.0,0.0,0.3,2019-20
Wilmington - Wilmington High,3420505,808,3.0,0.4,0.0,0.0,0.5,0.9,2019-20
Winchendon - Murdock Academy for Success,3430405,34,8.0,23.5,,14.3,27.3,27.3,2019-20
Winchendon - Murdock High School,3430515,261,5.0,1.9,1.4,4.5,1.8,0.0,2019-20
Winchester - Winchester High School,3440505,"1,418",7.0,0.5,1.4,0.0,0.0,0.6,2019-20
Winthrop - Winthrop High School,3460505,570,5.0,0.9,2.2,0.7,0.6,0.0,2019-20
Woburn - Woburn High,3470505,"1,249",15.0,1.2,0.4,2.0,0.6,1.7,2019-20
Worcester - Burncoat Senior High,3480503,"1,100",24.0,2.2,1.8,2.7,2.4,2.0,2019-20
Worcester - Claremont Academy,3480350,370,13.0,3.5,4.2,3.1,4.1,2.9,2019-20
Worcester - Doherty Memorial High,3480512,"1,485",22.0,1.5,0.5,0.8,2.2,2.4,2019-20
Worcester - North High,3480515,"1,233",31.0,2.5,2.0,3.3,1.8,3.0,2019-20
Worcester - South High Community,3480520,"1,360",28.0,2.1,2.1,2.4,1.6,2.1,2019-20
Worcester - University Pk Campus School,3480285,156,1.0,0.6,0.0,0.0,0.0,2.5,2019-20
Worcester - Worcester Technical High,3480605,"1,466",3.0,0.2,0.0,0.0,0.6,0.3,2019-20
