School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,488,4.0,0.8,0.0,0.8,0.8,2.0,2012-13
Norton - Norton High,2180505,707,15.0,2.1,1.5,3.1,1.6,2.4,2012-13
Norwell - Norwell High,2190505,688,1.0,0.1,0.0,0.0,0.0,0.6,2012-13
Norwood - Norwood High,2200505,"1,107",19.0,1.7,1.5,1.7,1.5,2.1,2012-13
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,586,4.0,0.7,0.7,0.6,0.7,0.8,2012-13
Old Rochester - Old Rochester Regional High,7400505,706,9.0,1.3,0.0,0.6,2.4,2.4,2012-13
Oxford - Oxford High,2260505,510,17.0,3.3,0.8,3.0,5.3,4.6,2012-13
Palmer - Palmer High,2270505,406,9.0,2.2,3.4,1.1,2.0,2.0,2012-13
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,655,14.0,2.1,0.6,1.2,3.9,3.1,2012-13
Peabody - Peabody Veterans Memorial High,2290510,"1,812",46.0,2.5,1.1,2.6,2.9,3.5,2012-13
Pembroke - Pembroke High School,2310505,944,13.0,1.4,0.0,0.8,2.9,1.9,2012-13
Pentucket - Pentucket Regional Sr High,7450505,783,9.0,1.1,0.5,1.4,0.5,2.1,2012-13
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,185,82.0,44.3,59.0,43.4,59.5,2.9,2012-13
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,224,3.0,1.3,1.4,0.0,2.0,2.2,2012-13
Pioneer Valley - Pioneer Valley Regional,7500505,326,9.0,2.8,1.3,2.4,3.7,3.7,2012-13
Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,4970205,3,,,,,,,2012-13
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,272,2.0,0.7,0.0,0.0,1.4,1.5,2012-13
Pittsfield - Pittsfield High,2360505,969,24.0,2.5,2.3,4.4,0.9,2.2,2012-13
Pittsfield - Taconic High,2360510,845,28.0,3.3,3.4,3.7,3.2,2.9,2012-13
Plymouth - Plymouth North High,2390505,"1,146",20.0,1.7,2.1,1.8,2.1,0.8,2012-13
Plymouth - Plymouth South High,2390515,"1,278",19.0,1.5,1.8,1.5,1.2,1.5,2012-13
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,297,2.0,0.7,0.0,0.0,1.4,2.1,2012-13
Provincetown - Provincetown Schools,2420020,8,0.0,0.0,,,,0.0,2012-13
Quabbin - Quabbin Regional High School,7530505,794,7.0,0.9,0.4,0.0,0.6,2.5,2012-13
Quaboag Regional - Quaboag Regional High,7780505,343,5.0,1.5,0.0,0.0,1.3,4.3,2012-13
Quincy - North Quincy High,2430510,"1,221",11.0,0.9,0.7,0.6,1.1,1.2,2012-13
Quincy - Quincy High,2430505,"1,568",37.0,2.4,0.8,4.5,1.6,2.7,2012-13
Ralph C Mahar - Pathways Early College Innovation School,7550515,35,0.0,0.0,,,0.0,0.0,2012-13
Ralph C Mahar - Ralph C Mahar Regional,7550505,434,11.0,2.5,1.7,4.3,2.4,1.3,2012-13
Ralph C Mahar - The Gateway to College,7550525,67,30.0,44.8,9.5,,28.6,,2012-13
Randolph - Randolph High,2440505,761,31.0,4.1,1.5,2.7,3.7,8.6,2012-13
Reading - Reading Memorial High,2460505,"1,285",10.0,0.8,0.6,0.3,1.2,0.9,2012-13
Revere - Revere High,2480505,"1,523",11.0,0.7,0.7,0.8,1.0,0.3,2012-13
Revere - Seacoast School,2480520,131,37.0,28.2,20.0,55.6,10.3,,2012-13
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,96,0.0,0.0,0.0,0.0,,,2012-13
Rockland - Rockland Senior High,2510505,549,7.0,1.3,0.0,0.7,3.6,0.8,2012-13
Rockport - Rockport High,2520510,305,3.0,1.0,0.0,1.2,2.8,0.0,2012-13
Sabis International Charter (District) - Sabis International Charter School,4410505,458,1.0,0.2,0.0,0.0,0.9,0.0,2012-13
Salem - Salem High,2580505,"1,144",15.0,1.3,0.7,2.0,1.2,1.2,2012-13
Salem - Salem Prep High School,2580515,19,2.0,10.5,,,,0.0,2012-13
Salem Academy Charter (District) - Salem Academy Charter School,4850485,159,6.0,3.8,3.2,2.4,2.9,9.1,2012-13
Salem Community Charter School (District) - Salem Community Charter School,4670505,47,17.0,36.2,,40.0,23.5,47.1,2012-13
Sandwich - Sandwich High,2610505,862,18.0,2.1,4.7,1.4,2.4,0.7,2012-13
Saugus - Saugus High,2620505,706,17.0,2.4,0.6,1.7,4.6,2.9,2012-13
Scituate - Scituate High School,2640505,856,14.0,1.6,0.0,2.6,0.5,3.1,2012-13
Seekonk - Seekonk High,2650505,646,9.0,1.4,0.0,0.7,1.6,3.3,2012-13
Sharon - Sharon High,2660505,"1,195",2.0,0.2,0.0,0.0,0.3,0.3,2012-13
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,360",2.0,0.1,0.0,0.3,0.0,0.3,2012-13
Shrewsbury - Shrewsbury Sr High,2710505,"1,658",13.0,0.8,0.7,0.2,1.0,1.2,2012-13
Silver Lake - Silver Lake Regional High,7600505,"1,235",0.0,0.0,0.0,0.0,0.0,0.0,2012-13
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,930,16.0,1.7,0.0,0.5,1.2,4.9,2012-13
Somerville - Full Circle High School,2740510,48,13.0,27.1,13.3,43.8,33.3,,2012-13
Somerville - Somerville High,2740505,"1,271",32.0,2.5,2.8,4.4,1.4,1.3,2012-13
South Hadley - South Hadley High,2780505,607,6.0,1.0,0.6,1.3,0.6,1.4,2012-13
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,710,8.0,1.1,0.0,0.6,1.1,3.0,2012-13
South Shore Charter Public (District) - South Shore Charter Public School,4880550,152,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,592,6.0,1.0,0.0,0.7,2.1,1.4,2012-13
Southbridge - Southbridge Middle/High School,2770415,493,18.0,3.7,2.7,5.9,4.0,2.2,2012-13
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,255",17.0,1.4,0.0,0.6,1.3,3.9,2012-13
Southern Berkshire - Mt Everett Regional,7650505,228,2.0,0.9,1.6,0.0,2.1,0.0,2012-13
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,099",7.0,0.6,0.0,0.7,1.2,0.8,2012-13
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,7660505,540,11.0,2.0,1.9,0.0,4.9,1.6,2012-13
Spencer-E Brookfield - David Prouty High,7670505,452,9.0,2.0,0.7,2.6,0.9,4.1,2012-13
Spirit of Knowledge Charter School (District) - Spirit of Knowledge Charter School,4760505,78,4.0,5.1,8.8,6.7,0.0,,2012-13
Springfield - Early College High School,2810565,41,1.0,2.4,,,6.7,0.0,2012-13
Springfield - Gateway to College,2810575,25,10.0,40.0,,50.0,44.4,16.7,2012-13
Springfield - High School Of Commerce,2810510,"1,234",168.0,13.6,16.5,14.0,9.5,9.8,2012-13
Springfield - High School/Science-Tech,2810530,"1,374",93.0,6.8,6.9,8.1,4.5,6.1,2012-13
Springfield - Liberty  Preparatory Academy,2810560,26,10.0,38.5,,,50.0,16.7,2012-13
Springfield - Putnam Vocational Technical High School,2810620,"1,267",9.0,0.7,1.2,0.0,0.0,1.6,2012-13
Springfield - Springfield Central High,2810500,"2,022",61.0,3.0,3.5,4.2,0.8,3.1,2012-13
Springfield - Springfield High School,2810570,112,48.0,42.9,49.1,32.4,23.5,,2012-13
Springfield - Springfield Public Day High School,2810550,128,22.0,17.2,13.5,19.4,17.9,18.5,2012-13
Springfield - The Springfield Renaissance School,2810205,366,6.0,1.6,1.0,3.3,1.2,1.0,2012-13
Stoneham - Stoneham High,2840505,677,5.0,0.7,0.7,1.2,0.5,0.6,2012-13
Stoughton - Stoughton High,2850505,"1,030",20.0,1.9,1.4,4.0,0.4,2.0,2012-13
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,739,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
Sutton - Sutton High School,2900510,406,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
Swampscott - Swampscott High,2910505,730,11.0,1.5,1.7,0.0,1.5,2.5,2012-13
Swansea - Joseph Case High,2920505,568,11.0,1.9,2.0,2.1,2.8,0.8,2012-13
Tantasqua - Tantasqua Regional Sr High,7700505,779,4.0,0.5,0.5,0.5,0.5,0.5,2012-13
Tantasqua - Tantasqua Regional Vocational,7700605,405,1.0,0.2,0.0,0.8,0.0,0.0,2012-13
Taunton - Taunton High,2930505,"1,755",36.0,2.1,2.0,1.4,2.3,2.7,2012-13
Tewksbury - Tewksbury Memorial High,2950505,896,7.0,0.8,0.4,0.4,0.9,1.5,2012-13
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,8780605,"1,019",7.0,0.7,0.4,0.7,0.4,1.3,2012-13
Triton - Triton Regional High School,7730505,748,15.0,2.0,2.6,2.6,1.5,1.2,2012-13
Tyngsborough - Tyngsborough High School,3010505,519,4.0,0.8,0.0,0.7,0.8,1.6,2012-13
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,657,2.0,0.3,0.0,0.6,0.0,0.6,2012-13
Uxbridge - Uxbridge High,3040505,462,3.0,0.6,0.7,0.0,0.9,0.9,2012-13
Wachusett - Wachusett Regional High,7750505,"2,115",19.0,0.9,1.2,0.6,1.0,0.8,2012-13
Wakefield - Wakefield Memorial High,3050505,991,8.0,0.8,0.4,0.4,1.8,0.8,2012-13
Walpole - Walpole High,3070505,"1,150",2.0,0.2,0.4,0.0,0.0,0.4,2012-13
Waltham - Waltham Sr High,3080505,"1,384",32.0,2.3,1.2,1.8,3.3,2.9,2012-13
Ware - Ware Junior/Senior High School,3090505,278,12.0,4.3,5.8,6.7,4.1,0.0,2012-13
Wareham - Wareham Cooperative Junior/Senior High School,3100315,100,28.0,28.0,25.0,36.8,28.1,24.4,2012-13
Wareham - Wareham Senior High,3100505,622,9.0,1.4,1.6,0.7,1.3,2.2,2012-13
Wareham - West Wareham Academy,3100310,11,1.0,9.1,,,,,2012-13
Watertown - Watertown High,3140505,746,23.0,3.1,1.6,3.1,4.6,2.8,2012-13
Wayland - Wayland High School,3150505,860,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
Webster - Bartlett Jr Sr High School,3160505,490,23.0,4.7,5.6,3.5,4.3,5.2,2012-13
Wellesley - Wellesley Sr High,3170505,"1,381",2.0,0.1,0.3,0.0,0.0,0.3,2012-13
West Boylston - West Boylston Junior/Senior High,3220505,265,8.0,3.0,1.7,0.0,1.5,9.1,2012-13
West Bridgewater - West Bridgewater Junior/Senior,3230505,415,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
West Springfield - West Springfield High,3320505,"1,192",25.0,2.1,2.9,1.0,1.8,2.5,2012-13
Westborough - Westborough High,3210505,"1,078",10.0,0.9,0.4,0.7,0.7,1.9,2012-13
Westfield - Westfield High,3250505,"1,477",36.0,2.4,2.0,1.7,3.9,1.9,2012-13
Westfield - Westfield Vocational Technical High,3250605,465,7.0,1.5,0.0,1.5,2.5,2.1,2012-13
Westford - Westford Academy,3260505,"1,683",6.0,0.4,0.2,0.7,0.0,0.5,2012-13
Weston - Weston High,3300505,781,0.0,0.0,0.0,0.0,0.0,0.0,2012-13
Westport - Westport High,3310505,422,4.0,0.9,0.0,0.0,2.5,0.9,2012-13
Westwood - Westwood High,3350505,906,1.0,0.1,0.0,0.0,0.0,0.4,2012-13
Weymouth - Weymouth High School,3360505,"2,086",40.0,1.9,1.8,1.5,1.0,3.4,2012-13
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,183",7.0,0.6,0.0,0.0,0.0,2.4,2012-13
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,233",5.0,0.4,0.0,0.7,0.3,0.7,2012-13
Wilmington - Wilmington High,3420505,936,6.0,0.6,0.0,0.0,0.0,2.4,2012-13
Winchendon - Murdock Middle/High,3430505,350,9.0,2.6,3.5,3.8,2.2,1.0,2012-13
Winchester - Winchester High School,3440505,"1,166",2.0,0.2,0.0,0.0,0.7,0.0,2012-13
Winthrop - Winthrop Sr High,3460505,546,10.0,1.8,1.2,3.3,1.4,1.6,2012-13
Woburn - Woburn High,3470505,"1,322",22.0,1.7,0.3,1.9,3.3,1.2,2012-13
Worcester - Burncoat Senior High,3480503,"1,030",37.0,3.6,3.1,4.1,3.7,3.5,2012-13
Worcester - Claremont Academy,3480350,264,11.0,4.2,3.1,3.2,1.5,8.3,2012-13
Worcester - Doherty Memorial High,3480512,"1,333",34.0,2.6,1.8,4.2,2.4,1.9,2012-13
Worcester - North High,3480515,"1,265",70.0,5.5,4.7,5.6,4.8,7.2,2012-13
Worcester - South High Community,3480520,"1,288",62.0,4.8,5.0,3.9,5.3,5.2,2012-13
Worcester - University Pk Campus School,3480285,159,2.0,1.3,0.0,2.6,0.0,2.1,2012-13
Worcester - Worcester Technical High,3480605,"1,355",5.0,0.4,0.3,0.3,0.3,0.6,2012-13
