School Name,School Code,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,% Dropout Grade 09,% Dropout Grade 10,% Dropout Grade 11,% Dropout Grade 12,Year
North Middlesex - North Middlesex Regional,7350505,796,7.0,0.9,0.9,0.0,1.1,1.6,2017-18
North Reading - North Reading High,2170505,809,2.0,0.2,0.0,0.0,0.5,0.5,2017-18
Northampton - Northampton High,2100505,869,9.0,1.0,0.5,1.4,0.9,1.4,2017-18
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,498,9.0,1.8,0.0,2.4,3.0,1.8,2017-18
Northboro-Southboro - Algonquin Regional High,7300505,"1,463",5.0,0.3,0.0,0.0,0.5,0.8,2017-18
Northbridge - Northbridge High,2140505,567,15.0,2.6,2.0,3.1,3.6,2.0,2017-18
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,"1,246",3.0,0.2,0.0,0.0,0.7,0.3,2017-18
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,488,2.0,0.4,0.0,0.0,0.9,0.9,2017-18
Norton - Norton High,2180505,738,8.0,1.1,0.6,1.7,0.5,1.5,2017-18
Norwell - Norwell High,2190505,695,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Norwood - Norwood High,2200505,952,8.0,0.8,0.4,1.7,1.3,0.0,2017-18
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,538,1.0,0.2,0.0,0.0,0.8,0.0,2017-18
Old Rochester - Old Rochester Regional High,7400505,771,5.0,0.6,0.5,0.6,0.0,1.5,2017-18
Oxford - Oxford High,2260505,397,2.0,0.5,0.0,0.0,0.0,2.0,2017-18
Oxford - Project C.O.F.F.E.E.,2260305,26,6.0,23.1,,37.5,28.6,10.0,2017-18
Palmer - Palmer High,2270505,370,4.0,1.1,0.0,0.0,0.9,3.2,2017-18
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,613,11.0,1.8,1.2,0.0,2.9,3.6,2017-18
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,270,8.0,3.0,0.0,5.6,4.3,1.6,2017-18
Peabody - Peabody Veterans Memorial High,2290510,"1,472",39.0,2.6,0.6,1.5,4.2,4.1,2017-18
Pembroke - Pembroke High School,2310505,910,6.0,0.7,0.0,0.0,1.3,1.1,2017-18
Pentucket - Pentucket Regional Sr High,7450505,740,5.0,0.7,0.0,1.0,0.0,1.6,2017-18
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,35080505,203,71.0,35.0,40.4,52.4,13.3,9.7,2017-18
Phoenix Charter Academy (District) - Phoenix Charter Academy,4930505,197,82.0,41.6,41.7,62.5,,7.1,2017-18
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,198,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,203,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Pioneer Valley - Pioneer Valley Regional,7500505,220,1.0,0.5,0.0,0.0,0.0,1.8,2017-18
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,75,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,264,8.0,3.0,0.0,0.0,4.5,7.8,2017-18
Pittsfield - Pittsfield High,2360505,836,18.0,2.2,1.3,4.2,1.9,1.1,2017-18
Pittsfield - Taconic High,2360510,733,15.0,2.0,1.3,3.0,1.2,3.0,2017-18
Plymouth - Plymouth North High,2390505,"1,281",21.0,1.6,2.0,1.8,1.3,1.4,2017-18
Plymouth - Plymouth South High,2390515,"1,095",9.0,0.8,1.3,0.0,0.7,1.2,2017-18
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,316,1.0,0.3,0.0,0.0,0.0,1.4,2017-18
Quabbin - IB School of Quabbin,7530515,13,0.0,0.0,,,0.0,0.0,2017-18
Quabbin - Quabbin Regional High School,7530505,657,18.0,2.7,1.5,4.0,1.4,4.3,2017-18
Quaboag Regional - Quaboag Regional High,7780505,367,5.0,1.4,0.8,1.4,0.0,3.9,2017-18
Quincy - North Quincy High,2430510,"1,219",8.0,0.7,1.0,1.1,0.3,0.3,2017-18
Quincy - Quincy High,2430505,"1,540",24.0,1.6,0.5,1.3,2.6,1.9,2017-18
Ralph C Mahar - Pathways Early College Innovation School,7550515,36,1.0,2.8,,,5.9,0.0,2017-18
Ralph C Mahar - Ralph C Mahar Regional,7550505,396,8.0,2.0,3.5,1.2,1.0,2.1,2017-18
Ralph C Mahar - The Gateway to College,7550525,83,5.0,6.0,7.5,,5.9,3.8,2017-18
Randolph - Randolph High,2440505,708,19.0,2.7,1.0,4.6,0.6,4.7,2017-18
Reading - Reading Memorial High,2460505,"1,235",2.0,0.2,0.0,0.0,0.0,0.7,2017-18
Revere - Revere High,2480505,"1,984",25.0,1.3,0.8,1.4,2.3,0.7,2017-18
Revere - Seacoast School,2480520,82,21.0,25.6,26.1,18.2,28.0,33.3,2017-18
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,295,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Rockland - Rockland Senior High,2510505,579,11.0,1.9,0.0,2.4,1.6,3.6,2017-18
Rockport - Rockport High,2520510,286,2.0,0.7,0.0,1.4,0.0,1.5,2017-18
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,439,6.0,1.4,2.5,0.6,0.0,,2017-18
Sabis International Charter (District) - Sabis International Charter School,4410505,427,4.0,0.9,1.8,1.0,0.9,0.0,2017-18
Salem - New Liberty Innovation School,2580510,45,15.0,33.3,,14.3,38.5,40.0,2017-18
Salem - Salem High,2580505,916,16.0,1.7,2.8,1.8,1.3,0.9,2017-18
Salem - Salem Prep High School,2580515,22,3.0,13.6,,16.7,28.6,,2017-18
Salem Academy Charter (District) - Salem Academy Charter School,4850485,256,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Sandwich - Sandwich High,2610505,669,4.0,0.6,0.6,0.6,0.0,1.2,2017-18
Saugus - Saugus High,2620505,649,20.0,3.1,1.8,2.5,4.3,3.6,2017-18
Scituate - Scituate High School,2640505,921,6.0,0.7,0.4,0.4,1.4,0.4,2017-18
Seekonk - Seekonk High,2650505,594,3.0,0.5,0.0,0.0,0.0,2.2,2017-18
Sharon - Sharon High,2660505,"1,079",3.0,0.3,0.7,0.0,0.0,0.4,2017-18
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,"1,326",2.0,0.2,0.0,0.0,0.6,0.0,2017-18
Shrewsbury - Shrewsbury Sr High,2710505,"1,831",15.0,0.8,0.4,0.4,1.2,1.4,2017-18
Silver Lake - Silver Lake Regional High,7600505,"1,207",6.0,0.5,0.3,0.3,1.4,0.0,2017-18
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,209,1.0,0.5,0.0,0.0,0.0,3.7,2017-18
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,999,4.0,0.4,0.0,0.0,0.4,1.4,2017-18
Somerville - Full Circle High School,2740510,52,7.0,13.5,11.1,5.9,23.1,15.4,2017-18
Somerville - Somerville High,2740505,"1,210",15.0,1.2,2.2,1.9,0.6,0.0,2017-18
South Hadley - South Hadley High,2780505,547,3.0,0.5,0.0,0.0,1.6,0.7,2017-18
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,731,3.0,0.4,0.5,0.5,0.0,0.6,2017-18
South Shore Charter Public (District) - South Shore Charter Public School,4880550,279,2.0,0.7,0.0,1.2,0.0,1.9,2017-18
South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,650,7.0,1.1,0.6,0.0,0.6,3.3,2017-18
Southbridge - Southbridge High School,2770515,500,22.0,4.4,4.0,3.9,5.3,4.6,2017-18
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,"1,427",13.0,0.9,0.3,0.8,0.6,2.1,2017-18
Southern Berkshire - Mt Everett Regional,7650505,196,3.0,1.5,0.0,0.0,2.2,4.4,2017-18
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,"1,123",10.0,0.9,0.0,0.0,1.7,2.0,2017-18
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,476,6.0,1.3,0.9,0.8,0.0,3.2,2017-18
Spencer-E Brookfield - David Prouty High,7670505,290,9.0,3.1,1.4,0.0,5.4,5.2,2017-18
Springfield - Conservatory of the Arts,2810475,195,1.0,0.5,2.1,0.0,0.0,0.0,2017-18
Springfield - Gateway to College at Holyoke Community College,2810575,26,4.0,15.4,,16.7,18.2,0.0,2017-18
Springfield - Gateway to College at Springfield Technical Community College,2810580,45,16.0,35.6,,,29.2,10.0,2017-18
Springfield - High School Of Commerce,2810510,"1,078",112.0,10.4,10.1,13.6,10.8,7.4,2017-18
Springfield - John J Duggan Middle,2810320,209,6.0,2.9,1.2,5.7,5.9,0.0,2017-18
Springfield - Liberty Preparatory Academy,2810560,12,7.0,58.3,,,,,2017-18
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,"1,436",19.0,1.3,0.8,1.1,1.5,2.0,2017-18
Springfield - Springfield Central High,2810500,"2,049",46.0,2.2,3.2,2.8,0.7,1.5,2017-18
Springfield - Springfield High School,2810570,210,62.0,29.5,50.9,15.3,18.0,34.1,2017-18
Springfield - Springfield High School of Science and Technology,2810530,"1,291",62.0,4.8,7.3,3.4,1.3,7.4,2017-18
Springfield - Springfield Public Day High School,2810550,96,18.0,18.8,20.0,10.7,14.8,45.5,2017-18
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,374,1.0,0.3,0.0,0.0,0.0,1.2,2017-18
Stoneham - Stoneham High,2840505,675,6.0,0.9,0.6,0.0,1.7,1.3,2017-18
Stoughton - Stoughton High,2850505,"1,098",7.0,0.6,0.7,0.7,1.1,0.0,2017-18
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,816,1.0,0.1,0.5,0.0,0.0,0.0,2017-18
Sutton - Sutton High School,2900510,399,4.0,1.0,0.0,0.0,1.9,1.8,2017-18
Swampscott - Swampscott High,2910505,673,1.0,0.1,0.5,0.0,0.0,0.0,2017-18
Swansea - Joseph Case High,2920505,530,1.0,0.2,0.0,0.0,0.0,0.8,2017-18
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,910,190.0,20.9,21.6,24.8,20.3,14.4,2017-18
Tantasqua - Tantasqua Regional Sr High,7700505,720,3.0,0.4,0.0,0.5,0.6,0.6,2017-18
Tantasqua - Tantasqua Regional Vocational,7700605,470,4.0,0.9,0.7,0.9,0.9,0.9,2017-18
Taunton - Taunton Alternative High School,2930525,95,12.0,12.6,,11.1,7.1,20.0,2017-18
Taunton - Taunton High,2930505,"1,931",16.0,0.8,1.3,0.8,1.0,0.0,2017-18
Tewksbury - Tewksbury Memorial High,2950505,915,4.0,0.4,0.9,0.4,0.0,0.4,2017-18
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,8780605,986,5.0,0.5,0.0,0.0,0.4,1.9,2017-18
Triton - Triton Regional High School,7730505,719,5.0,0.7,0.0,2.1,0.5,0.0,2017-18
Tyngsborough - Tyngsborough High School,3010505,476,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,715,2.0,0.3,0.0,0.0,1.2,0.0,2017-18
Uxbridge - Gateway to College,3040515,46,7.0,15.2,,,11.1,11.1,2017-18
Uxbridge - Uxbridge High,3040505,477,3.0,0.6,0.8,0.9,0.9,0.0,2017-18
Wachusett - Wachusett Regional High,7750505,"2,117",14.0,0.7,0.4,0.4,0.5,1.4,2017-18
Wakefield - Wakefield Memorial High,3050505,"1,019",4.0,0.4,0.0,0.0,0.9,0.7,2017-18
Walpole - Walpole High,3070505,"1,124",3.0,0.3,0.0,0.4,0.3,0.4,2017-18
Waltham - Waltham Sr High,3080505,"1,619",73.0,4.5,4.3,4.8,4.9,4.0,2017-18
Ware - Ware Junior/Senior High School,3090505,276,9.0,3.3,3.8,3.3,5.1,0.0,2017-18
Wareham - Wareham Cooperative Alternative School,3100315,63,11.0,17.5,20.0,11.1,11.8,27.8,2017-18
Wareham - Wareham Senior High,3100505,448,13.0,2.9,2.4,3.6,4.5,1.6,2017-18
Watertown - Watertown High,3140505,669,7.0,1.0,1.1,1.9,0.6,0.6,2017-18
Wayland - Wayland High School,3150505,856,1.0,0.1,0.4,0.0,0.0,0.0,2017-18
Webster - Bartlett High School,3160505,433,12.0,2.8,3.7,1.9,1.6,4.3,2017-18
Wellesley - Wellesley Sr High,3170505,"1,569",2.0,0.1,0.0,0.3,0.0,0.2,2017-18
West Boylston - West Boylston Junior/Senior High,3220505,248,3.0,1.2,1.5,1.7,0.0,1.7,2017-18
West Bridgewater - West Bridgewater Junior/Senior,3230505,404,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
West Springfield - 21st Century Skills Academy,3320515,8,3.0,37.5,,,,37.5,2017-18
West Springfield - West Springfield High,3320505,"1,221",16.0,1.3,0.9,1.3,1.7,1.4,2017-18
Westborough - Westborough High,3210505,"1,131",4.0,0.4,0.3,0.4,0.4,0.4,2017-18
Westfield - Westfield High,3250505,"1,229",14.0,1.1,0.0,1.5,1.4,1.6,2017-18
Westfield - Westfield Technical Academy,3250605,541,12.0,2.2,0.7,1.4,5.6,1.5,2017-18
Westford - Westford Academy,3260505,"1,711",1.0,0.1,0.0,0.2,0.0,0.0,2017-18
Weston - Weston High,3300505,693,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Westport - Westport Junior/Senior High School,3310515,317,4.0,1.3,0.0,1.7,1.0,3.0,2017-18
Westwood - Westwood High,3350505,999,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
Weymouth - Weymouth High School,3360505,"1,896",46.0,2.4,2.0,3.2,2.6,1.9,2017-18
Whitman-Hanson - Whitman Hanson Regional,7800505,"1,164",11.0,0.9,0.0,0.0,1.0,2.6,2017-18
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,"1,254",10.0,0.8,0.7,0.6,0.6,1.3,2017-18
Wilmington - Wilmington High,3420505,861,7.0,0.8,0.5,0.9,0.5,1.3,2017-18
Winchendon - Murdock Academy for Success,3430405,29,4.0,13.8,,9.1,25.0,0.0,2017-18
Winchendon - Murdock High School,3430515,304,4.0,1.3,0.0,6.1,0.0,0.0,2017-18
Winchester - Winchester High School,3440505,"1,351",4.0,0.3,0.0,0.3,0.0,0.9,2017-18
Winthrop - Winthrop High School,3460505,601,26.0,4.3,5.2,1.3,3.1,8.6,2017-18
Woburn - Woburn High,3470505,"1,317",28.0,2.1,1.7,0.6,2.0,4.0,2017-18
Worcester - Burncoat Senior High,3480503,"1,018",16.0,1.6,1.6,1.5,2.6,0.4,2017-18
Worcester - Claremont Academy,3480350,371,10.0,2.7,2.3,2.0,3.3,3.4,2017-18
Worcester - Doherty Memorial High,3480512,"1,550",26.0,1.7,1.3,2.3,2.3,0.8,2017-18
Worcester - North High,3480515,"1,279",53.0,4.1,4.4,5.0,5.3,2.1,2017-18
Worcester - South High Community,3480520,"1,385",51.0,3.7,2.5,3.9,4.6,3.8,2017-18
Worcester - University Pk Campus School,3480285,151,1.0,0.7,0.0,0.0,0.0,2.6,2017-18
Worcester - Worcester Technical High,3480605,"1,389",0.0,0.0,0.0,0.0,0.0,0.0,2017-18
